,BalabanJ,BertzCT,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,MolLogP,MolMR,MolWt,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAmideBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,RingCount,FractionCSP3,NumSpiroAtoms,NumBridgeheadAtoms,TPSA,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,MQNs_atom_counts_c,MQNs_atom_counts_f,MQNs_atom_counts_cl,MQNs_atom_counts_br,MQNs_atom_counts_i,MQNs_atom_counts_s,MQNs_atom_counts_p,MQNs_atom_counts_an,MQNs_atom_counts_cn,MQNs_atom_counts_ao,MQNs_atom_counts_co,MQNs_atom_counts_hac,MQNs_bond_counts_asb,MQNs_bond_counts_adb,MQNs_bond_counts_atb,MQNs_bond_counts_csb,MQNs_bond_counts_cdb,MQNs_bond_counts_ctb,MQNs_bond_counts_rbc,MQNs_polarity_counts_hbam,MQNs_polarity_counts_hba,MQNs_polarity_counts_hbdm,MQNs_polarity_counts_hbd,MQNs_polarity_counts_negc,MQNs_polarity_counts_posc,MQNs_topology_counts_asv,MQNs_topology_counts_adv,MQNs_topology_counts_atv,MQNs_topology_counts_aqv,MQNs_topology_counts_cdv,MQNs_topology_counts_ctv,MQNs_topology_counts_cqv,MQNs_topology_counts_r3,MQNs_topology_counts_r4,MQNs_topology_counts_r5,MQNs_topology_counts_r6,MQNs_topology_counts_r7,MQNs_topology_counts_r8,MQNs_topology_counts_rg,MQNs_topology_counts_rgIO,MQNs_topology_counts_afrc,MQNs_topology_counts_bfrc,sanitize,protein,decoy_name
0,2.9921976789055784,926.0513568850163,17315469.985522047,-0.28,2.904009203271525,5.574054733402456,2.940995819346138,29.742640687119284,16.15685424949238,27.89670333828314,13.607627110210778,2.6996746191977885,1.6180492221618197,0.8779368224377632,7.896703338283138,4.080206757355411,2.6996746191977885,1.6180492221618197,0.8779368224377632,-3.8613999999999935,54.91660000000004,250.2710000000001,250.12851378008997,17,230.11099999999996,6,7,6,5,7,6,100,0,0,2,2,0,2,2,0,0,0,2,1.0,0,0,115.99,127.52815970208827,35.211796774599364,0.0,0.0,0.0,0.0,0.0,0.0,9.11444201366982,35.58496562822487,30.8169317921159,6.266078368536898,5.724798628930538,0.0,2.8236841566564013,57.22610071763889,5.724798628930538,0.0,0.0,43.039093404616224,19.55270461154818,0.0,0.0,0.0,0.0,5.30283810257042,82.37890450819444,9.473725907600098,0.0,25.56354468771245,0.0,2.8236841566564013,0.0,0.0,0.0,0.0,0.0,67.89463611873481,0.0,0.0,0.0,0.0,0.0,0.0,29.908958672028948,27.73910257197002,0.0,0.0,166.02575777747586,0.0,12.080582256222813,0.0,0.0,0.0,-30.463744370433375,-12.642595663265311,0.0,0.0,10,0,0,0,0,0,0,0,1,5,1,17,26,0,0,12,0,0,6,12,6,0,0,0,1,0,5,0,0,1,0,11,0,0,0,2,0,0,0,0,0,0,True,1fh8,ligand_decoy_0
0,3.6725925813420566,459.71244887624977,33900.02454813054,-0.2,1.995290858725762,3.4647187728268816,1.686939791760978,18.535533905932734,10.09619407771256,17.041241452319316,8.15361388801511,1.5810161321089569,0.9269770297464952,0.4483896633859229,5.0412414523193165,2.428869016623521,1.5810161321089569,0.9269770297464952,0.4483896633859229,-1.9282,34.7694,164.1570000000001,164.068473484,11,152.06099999999995,3,5,5,3,5,5,66,0,0,1,1,0,1,1,0,0,0,1,1.0,0,0,79.15,81.28757893828062,24.80015048092173,0.0,0.0,0.0,0.0,0.0,0.0,7.0379524588825895,18.895812248448266,18.24005408084997,6.266078368536898,4.293598971697903,0.0,0.0,37.136977486453716,4.293598971697903,0.0,0.0,24.506132449386865,13.596937701798876,0.0,0.0,0.0,0.0,0.0,57.72309369620528,9.473725907600098,0.0,12.336827005531982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.10307015118574,0.0,0.0,0.0,0.0,0.0,0.0,24.80015048092173,16.630425977229883,0.0,0.0,95.73547937925173,0.0,11.31168579931973,0.0,0.0,0.0,-14.925216836734698,-3.6452083333333354,-3.476740008503402,0.0,6,0,0,0,0,0,0,0,0,4,1,11,17,0,0,6,0,0,5,10,5,0,0,0,0,0,4,0,1,1,0,5,0,0,0,1,0,0,0,0,0,0,True,2boj,ligand_decoy_0
0,2.992197678905579,926.051356885016,17315469.985522047,-0.28,2.904009203271525,5.574054733402456,2.940995819346138,29.742640687119284,16.156854249492376,27.89670333828314,13.607627110210778,2.6996746191977885,1.6180492221618197,0.8779368224377629,7.896703338283138,4.08020675735541,2.6996746191977885,1.6180492221618197,0.8779368224377629,-3.8613999999999953,54.91660000000004,250.27100000000016,250.12851378008997,17,230.111,6,7,6,5,7,6,100,0,0,2,2,0,2,2,0,0,0,2,1.0,0,0,115.99000000000002,127.52815970208827,35.211796774599364,0.0,0.0,0.0,0.0,0.0,0.0,9.11444201366982,35.58496562822487,30.816931792115888,6.266078368536898,5.724798628930538,0.0,2.8236841566564013,57.22610071763889,5.724798628930538,0.0,0.0,43.03909340461621,19.55270461154818,0.0,0.0,0.0,0.0,5.30283810257042,82.37890450819442,9.473725907600098,0.0,25.56354468771245,0.0,2.8236841566564013,0.0,0.0,0.0,0.0,0.0,67.89463611873481,0.0,0.0,0.0,0.0,0.0,0.0,29.908958672028948,27.73910257197002,0.0,0.0,166.02575777747586,0.0,12.080582256222813,0.0,0.0,0.0,-30.463744370433375,-12.642595663265308,0.0,0.0,10,0,0,0,0,0,0,0,1,5,1,17,26,0,0,12,0,0,6,12,6,0,0,0,1,0,5,0,0,1,0,11,0,0,0,2,0,0,0,0,0,0,True,1v0l,ligand_decoy_164
0,2.4497347422247406,2130.5851727496242,94527497680.52248,-0.12,6.475109618679111,8.096520290236263,4.302433163054461,44.02206135741018,24.816213671244945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,360.28300000000013,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,209.46080673109552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1fcx,ligand_decoy_158
0,2.7505382910255967,1010.4264936064018,1778892.652057093,-1.5099999999999991,6.50379711452785,5.859306577800788,3.5277125985027737,23.29001054984132,13.700188267460526,19.60535096292756,9.8455547961158,3.3671538063942115,1.9684209445166645,1.1107557181545906,11.316274734855199,6.892348120383747,5.320335897115731,3.0772278032756057,1.7049009945553304,3.2108000000000003,83.39120000000003,310.39999999999975,310.04458430800025,20,296.2879999999999,5,5,5,5,7,4,106,1,2,0,0,0,0,0,2,0,0,2,0.0,0,0,95.58,137.42664886660748,5.309813353288376,13.90003693145255,5.1319984868899855,0.0,23.40465116238253,12.084837415326591,36.25451224597977,10.582869750201336,21.425003416576526,1.4118420783282006,1.4118420783282006,0.0,5.9071797293515065,0.0,27.689789537470713,0.0,0.0,5.1319984868899855,9.790966951035552,5.309813353288376,53.90280115300335,0.0,0.0,34.99921716641761,10.44181184017836,15.012679476732234,0.0,0.0,21.324057125130576,58.1303166123419,2.8236841566564013,0.0,0.0,5.687386274683562,0.0,23.40465116238253,86.06419612244352,5.309813353288376,0.0,0.0,5.1319984868899855,0.0,0.0,12.628789148012993,13.78975260601816,13.90003693145255,0.0,97.02396406509241,11.36411085342505,1.2425013913311722,-1.6282784155328798,-1.411320677962543,-6.963115528327815,0.0,0.0,-4.224495267689259,3.902189135219438,13,0,0,0,0,2,0,2,0,3,0,20,18,1,0,6,6,0,4,8,5,3,3,0,0,4,1,2,1,0,12,0,0,0,0,2,0,0,0,0,0,0,True,2hd6,ligand_decoy_480
0,2.2732375073894198,1529.845693394739,116602576.95224886,0.43,9.957722445386974,8.842262986129063,5.070315633205318,30.099411626599817,17.688075484177304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,377.33300000000014,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,173.09422371734593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2d3z,ligand_decoy_188
0,3.553295035847345,422.6331956932145,3222.69450947851,-0.98,0.9912999200437652,2.3586048594225155,0.9971092570832982,13.541451884327381,7.5861100830659005,12.947213595499957,6.394427190999918,1.0854101966249683,0.5986067977499789,0.2993033988749895,3.947213595499958,1.9472135954999577,1.0854101966249683,0.5986067977499789,0.2993033988749895,1.7283,35.98869999999999,107.15599999999996,107.073499288,8,98.084,1,1,1,1,1,2,42,0,1,0,0,0,0,0,1,0,0,1,0.14285714285714285,0,0,12.03,62.048998551250286,5.309813353288376,0.0,0.0,0.0,0.0,18.127256122989884,12.084837415326591,16.775488843476467,6.853792780851101,0.0,1.4118420783282006,0.0,0.0,0.0,12.37791052768996,0.0,0.0,0.0,0.0,12.28564025357062,30.212093538316477,0.0,0.0,5.687386274683562,5.309813353288376,6.975826900282246,0.0,0.0,10.96606844936176,30.212093538316477,1.4118420783282006,0.0,0.0,5.687386274683562,0.0,0.0,42.87530671328228,5.309813353288376,0.0,0.0,0.0,0.0,0.0,0.0,12.37791052768996,0.0,0.0,65.21366780045352,0.0,-0.048425925925926094,-0.656481481481481,0.0,-3.363942743764172,0.0,-2.8948176492819355,0.0,0.0,7,0,0,0,0,0,0,1,0,0,0,8,11,0,0,3,3,0,2,1,1,0,0,0,0,0,0,1,1,0,6,0,0,0,0,1,0,0,0,0,0,0,True,2otz,ligand_decoy_69
0,2.7110131458122533,2089.571590726738,18083929950.508877,0.5099999999999999,9.871438732644576,12.282533225504437,6.5545848254891075,41.074467600217474,22.961843293521856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,488.21000000000015,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,219.04745164906302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2zmm,ligand_decoy_387
0,3.8191599726457675,553.6343993681418,10180.08466827158,-1.42,2.0429073242175053,3.115045660080729,1.7475275336302618,16.04145188432738,8.8361100830659,14.210923771927645,6.9040027536699435,1.5925199817100169,0.9061809835850346,0.4530904917925173,5.210923771927642,2.562361967170069,1.5925199817100169,0.9061809835850346,0.4530904917925173,0.33670000000000017,39.68850000000001,153.1610000000001,153.06585394809,11,144.089,3,4,2,1,4,3,58,0,1,0,0,0,0,0,1,0,0,1,0.14285714285714285,0,0,70.78,76.6081160516314,5.712741725008318,10.114318268765572,0.0,0.0,0.0,0.0,12.084837415326591,17.648288907023584,19.644722070154934,0.0,0.0,0.0,5.687386274683562,4.235526234984603,23.096130345831906,0.0,0.0,0.0,6.496859684315945,0.0,39.84744459111575,0.0,0.0,5.687386274683562,5.712741725008318,4.923311048817671,6.496859684315945,10.114318268765572,13.788002828718314,24.169674830653182,4.235526234984603,0.0,0.0,5.687386274683562,0.0,0.0,52.55342505517568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.460077572005924,10.114318268765572,0.0,65.8072019085412,9.560414540816328,10.69504369803477,-4.724771825396825,0.0,-4.360601851851851,0.0,-3.2272864701436124,0.0,0.0,7,0,0,0,0,0,0,2,0,2,0,11,13,1,0,3,3,0,3,6,3,0,0,1,2,2,0,1,2,0,6,0,0,0,0,1,0,0,0,0,0,0,True,2hj4,ligand_decoy_320
0,3.703522946018834,607.8197053551713,11629.169415196924,-0.08,2.7081163207045043,4.728423353046612,3.72766613309818,16.04145188432738,8.868802153517006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,140.09699999999998,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,77.55192639451823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1toi,ligand_decoy_407
0,3.8622127770650785,477.49863631409903,28834.20231735325,-0.65,1.9850333737364871,3.1657802085736138,1.5000790710451484,17.776020881938894,9.747364656241675,16.080206757355413,7.685668643319231,1.664069725238291,0.9988461775942152,0.4880427037420264,5.080206757355411,2.513710176427684,1.664069725238291,0.9988461775942152,0.4880427037420264,-2.553499999999999,35.5991,161.1570000000001,161.068807832,11,150.069,4,5,4,4,5,4,64,1,0,1,1,0,1,1,0,0,0,1,0.8333333333333334,0,0,89.78999999999998,79.42495889498917,20.63623792661001,4.794537184071822,0.0,0.0,0.0,0.0,0.0,16.503093038189682,18.12203749454716,0.0,7.491860105278191,4.293598971697903,5.9071797293515065,0.0,31.1281137289132,4.293598971697903,5.309813353288376,5.89395768536308,12.160036053899978,13.055844927232233,0.0,0.0,0.0,5.9071797293515065,5.309813353288376,50.743084255503256,4.794537184071822,5.89395768536308,9.595309893191539,0.0,1.4118420783282006,0.0,0.0,0.0,0.0,0.0,42.32683174913517,0.0,0.0,0.0,0.0,0.0,0.0,15.326424573321635,15.300750943217642,4.794537184071822,0.0,80.87826719576718,11.860422335600905,10.374129346182917,0.0,-5.812031840513984,0.0,-7.472060185185188,-7.412060185185187,0.0,0.0,6,0,0,0,0,0,0,0,1,4,0,11,15,1,0,6,0,0,4,9,5,0,0,0,0,1,3,0,1,0,2,4,0,0,0,1,0,0,0,0,0,0,True,1uz4,ligand_decoy_142
0,3.1149790491199645,717.6024082394301,642759.7479771164,-1.22,3.6367076188980465,3.6652898240594713,1.3109857918029424,22.137828201504693,12.590716898472602,19.343916933783095,9.422985617496897,2.8191668281286435,1.9562002286642048,1.2513356092909744,7.3439169337830945,3.8427788601414847,2.8191668281286435,1.9562002286642048,1.2513356092909744,-4.271899999999997,47.67090000000002,232.19200000000006,232.069536104,16,220.096,5,8,6,5,8,5,90,2,0,2,2,0,2,2,0,0,0,2,0.75,0,0,130.32999999999998,107.35624225099136,30.644955848567704,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,22.17218760445747,24.38188133218618,1.4118420783282006,5.724798628930538,0.0,11.814359458703013,41.03145910409225,5.724798628930538,10.209723084138854,0.0,30.399773800535822,6.55898524291629,0.0,0.0,0.0,11.814359458703013,5.309813353288376,79.83305962636501,9.589074368143644,0.0,9.595309893191539,0.0,1.4118420783282006,0.0,0.0,0.0,0.0,0.0,58.98284158629397,0.0,0.0,0.0,0.0,0.0,0.0,20.43523276442885,16.73195060045028,9.589074368143644,0.0,92.09867819349961,23.81570011337868,14.743638983371124,0.0,-4.0296782879818585,-4.0558796296296284,-15.805998204837493,-3.9331278344671183,0.0,0.0,8,0,0,0,0,0,0,0,2,6,0,16,17,2,0,10,0,0,5,14,8,0,0,0,0,2,4,0,1,0,4,5,0,0,1,1,0,0,0,0,2,1,True,1ps3,ligand_decoy_91
0,1.45222350399432,3262.683226912756,2.4528261570147533e+18,-3.5800000000000014,15.277672243917987,15.042035229973951,7.854235343401253,63.94650032040417,37.509092062243425,55.35729434110198,27.818218113029623,9.291792605667403,5.953252971035117,3.7809474767649855,26.357294341101984,16.409969822565767,12.71046429707278,8.816452307950938,5.951148557446087,-3.950999999999991,173.53049999999982,775.5820000000017,775.1848121640912,52,738.2860000000005,13,23,21,11,25,19,284,1,4,2,2,4,2,2,0,0,0,6,0.4074074074074074,0,0,357.7000000000001,336.9615621499148,0.0,4.9839785209472085,0.0,0.0,0.0,0.0,0.0,12.345790421629525,5.48303422468088,0.0,0.0,0.0,0.0,312.8321695110715,113.11523234811408,7.15599828616317,24.50301373158019,5.719716975726272,54.96803180852302,18.83768746155885,72.11593486927238,0.0,0.0,39.229357197390534,16.0065335992439,132.28195776117337,22.831851600647322,0.0,70.12950354173078,55.42558039418139,5.6473683133128025,11.163877938383989,0.0,5.817862777835027,0.0,16.340436751820008,189.71811098453617,10.286816623517627,0.0,0.0,0.0,0.0,0.0,58.83808073237212,51.06302218665071,25.738942151251944,0.0,281.1191954965263,71.20844017691452,20.87374318271957,-8.296877093765593,-3.2217067168762323,-4.607529363537696,-49.761001821260244,-9.871369090522146,-14.637339214642882,0.0,27,0,0,0,0,0,2,2,6,13,2,52,55,1,0,21,11,0,19,38,23,4,4,0,1,5,8,3,5,6,17,8,0,0,3,3,0,0,0,0,2,1,True,2idz,ligand_decoy_0
0,2.9478117292686297,965.023547552564,1652073.7180828918,-0.28,4.106529993686879,5.149039615526943,2.602469404727228,24.585421958697395,13.715178470694322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,228.119,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,116.8467705790164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1w2g,ligand_decoy_421
0,2.357826658198191,1398.2226917714954,123811678.01744623,-2.16,3.777738907436977,4.691078791942922,1.955792888222727,30.04952357383515,17.611313977874968,28.224744871391593,14.632993161855453,4.168558653543692,2.9414965809277263,2.0592368053371106,10.22474487139159,5.816496580927726,4.168558653543692,2.9414965809277263,2.0592368053371106,4.1152000000000015,79.66460000000005,282.3389999999996,282.12559443600054,21,264.19499999999994,2,3,3,2,3,3,108,0,2,1,2,0,0,1,2,1,1,4,0.3333333333333333,0,0,49.69,148.83130995805612,14.954479336014474,0.0,0.0,0.0,0.0,24.500181024319268,48.37293381037201,22.423477626421832,10.96606844936176,23.328553526801706,0.0,0.0,2.8623993144652684,0.0,36.886616234738,2.8623993144652684,0.0,5.89395768536308,31.09275041630121,0.0,53.423833937037045,0.0,17.248535499851716,0.0,4.736862953800049,13.080015696679693,0.0,5.89395768536308,64.15179029841876,42.29693095364306,0.0,0.0,0.0,0.0,17.248535499851716,0.0,107.65907753855305,0.0,0.0,0.0,0.0,0.0,0.0,10.217616382214423,25.419123498478175,4.1122756685106605,0.0,156.1428948274099,0.0,8.476664942083861,-2.458181269421348,-10.901400244543282,-7.894882474160973,-15.365095781368105,0.0,0.0,0.0,18,0,0,0,0,0,0,0,0,2,1,21,21,0,0,15,6,0,3,6,3,0,0,0,0,0,2,0,0,1,12,6,0,0,1,3,0,0,0,0,4,2,True,2pog,ligand_decoy_43
0,2.9728991234592472,720.0040168835562,20582.666166186056,-0.16,3.2034270430775007,3.297841500935068,1.4740337564907475,15.350852961085884,9.196152422706632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,154.108,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,79.97742272406717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1s39,ligand_decoy_398
0,3.3802075779719827,1936.941563419224,36518719801.74945,0.15,7.3264878929911195,11.679463912564428,7.968466318047706,44.1602540378444,24.07692070451105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,391.21400000000017,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,206.8709800106819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3b7r,ligand_decoy_459
0,2.6102315547103445,3907.930821680148,3.960984847783607e+31,-5.54,11.09889994324306,20.949558161046227,11.731251956412294,85.56314876280804,47.82835154095397,78.94926789671065,39.57987398824662,9.260602713275373,5.710046616537964,3.290729271552455,26.949267896710648,13.974523025319055,9.260602713275373,5.710046616537964,3.290729271552455,2.776600000000003,210.1843999999995,768.9120000000016,768.3846626240013,56,716.4959999999996,6,14,10,6,14,27,298,4,4,0,0,2,0,0,2,0,0,4,0.3809523809523809,0,0,201.1,400.46595213946256,40.93059570296803,29.146105778181706,0.0,0.0,0.0,87.83175554581568,57.25346173623472,66.05840576722797,48.757692946258324,24.195820990599266,17.807404367212772,14.676758773168281,11.814359458703013,0.0,107.57175292324469,2.8623993144652684,31.20721045504792,11.787915370726154,76.88139599951451,13.951653800564491,108.3275083186126,0.0,22.253805966787986,23.628718917406026,21.239253413153502,96.98420250104387,41.76984512971996,11.787915370726154,101.58936503640679,97.20060533521857,5.6473683133128025,22.253805966787986,0.0,0.0,0.0,0.0,278.0702517867653,0.0,0.0,0.0,0.0,0.0,0.0,20.18557342410884,67.3308015575061,23.296659929845838,9.589074368143644,452.47386045645317,67.63295990184668,0.3278207117958414,-10.005534874692634,-26.576525745413235,-32.86006064552407,-31.091573188975644,-40.56761328215694,0.0,0.0,42,0,0,0,0,0,0,4,2,8,0,56,83,4,0,12,12,0,27,22,14,0,0,0,0,4,4,8,16,2,22,0,0,0,0,4,0,0,0,0,0,0,True,1ec2,ligand_decoy_104
0,3.938023235799535,556.5643592557814,209348.70384341653,-0.24,2.4642972913189487,4.316641100560019,1.9843308505934765,21.742640687119287,11.906854249492381,19.94948974278318,9.515986323710903,1.9101402773408884,1.1842368053371108,0.6186862178478975,5.94948974278318,2.8829931618554525,1.9101402773408884,1.1842368053371108,0.6186862178478975,-2.5672999999999986,40.77620000000001,194.18300000000008,194.07903816799998,13,180.07099999999997,4,6,6,4,6,7,78,0,0,1,1,0,1,1,0,0,0,1,1.0,0,0,99.38,95.34336606333609,29.908958672028948,0.0,0.0,0.0,0.0,0.0,0.0,7.0379524588825895,20.266570804618485,24.320072107799955,6.266078368536898,5.724798628930538,0.0,0.0,43.616544233731176,5.724798628930538,0.0,0.0,30.58615047633685,13.596937701798876,0.0,0.0,0.0,0.0,0.0,70.34311957149514,9.473725907600098,0.0,13.7075855617022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.183088178135726,0.0,0.0,0.0,0.0,0.0,0.0,29.908958672028948,19.43238419063274,0.0,0.0,112.20378613945576,0.0,15.039438775510206,0.0,0.0,0.0,-20.010289115646266,-3.8527891156462597,-3.6301466836734697,0.0,7,0,0,0,0,0,0,0,0,5,1,13,21,0,0,6,0,0,7,12,6,0,0,0,0,0,5,0,2,1,0,5,0,0,0,1,0,0,0,0,0,0,True,2vmd,ligand_decoy_215
