,vina,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,delta_rf,pKd,set,nro_protein,protein
0,5.2787148179,-25.614108936300003,-0.8958920209000001,4.0,15.0,4.0,6.0,-0.18588103579999998,-7.6902832399,4.0,-74.7190933059,26.2826,95.9926,36.575,8.7502,10.6599,33.9594,124.4748,153.5317,0.0,490.2262,6.6,6.8,set2,26,1p1n
0,3.3489833118,-13.3496500282,-0.0022958237,2.0,12.0,2.0,6.0,-0.0036454453000000003,-0.2451543627,2.0,-45.0660950336,0.0,33.9595,0.0,7.4225,37.345,250.791,40.415,26.8995,0.0,396.8325,4.28,5.15,set2,27,2afx
0,6.3540698371,-24.3243914646,-0.31113912309999997,14.5,45.0,12.5,20.0,-0.0956544309,-4.7101867189,12.0,-94.5962688864,36.1721,31.0101,27.3858,32.3549,147.0565,265.4229,356.1843,209.9916,0.0,1105.5782,9.63,11.4,set2,28,2i0a
0,5.2997219714999995,-20.3681664516,-1.0889979332,5.5,16.0,4.5,7.0,-0.23532559670000003,-8.4615479749,6.0,-63.0465608278,23.9053,80.6586,96.2598,37.5276,49.2081,178.3736,114.9369,53.1288,0.0,633.9987,6.13,6.19,set2,29,1iy7
0,3.5606978654000003,-23.5465986686,-0.8981438352,2.0,8.0,2.0,2.0,-0.1802038232,-5.7148259672,2.0,-39.0546090359,13.6198,90.8121,5.8788,11.3997,1.295,13.6405,84.4254,76.078,0.0,297.1493,4.05,2.47,set2,30,1tok
0,5.7293564041,-22.3304062345,-0.6004129093,3.5,22.0,3.5,11.0,-0.1466613255,-5.3832004684,4.0,-86.85649707620001,38.961,7.2347,71.0872,36.4406,79.1263,128.9129,43.6191,94.8836,101.0952,601.3606,5.94,5.22,set2,31,1gjd
0,4.4359348079,-24.6571318682,-0.583564644,5.5,25.0,5.5,11.0,-0.1296883669,-4.374240964,8.0,-85.3100287649,36.6476,12.9442,76.215,31.4399,95.3289,121.1938,128.542,100.8033,26.6855,629.8002,5.74,6.96,set2,32,1gj8
0,6.0791944596,-23.680240546599997,-0.6736592207,12.5,35.0,11.5,16.0,-0.15413558859999998,-3.9891880536,12.0,-77.3233348811,0.0,56.5173,43.2601,64.0177,60.2389,353.7215,281.1883,252.4978,0.0,1111.4416,6.64,7.96,set2,33,1qxl
0,3.942288703,-19.9966464317,-0.7541450784,15.5,26.0,14.5,7.0,-0.14834101759999999,-8.3904801288,14.0,-84.5803309082,74.6141,89.4084,18.989,40.1368,98.6723,15.5668,267.8826,188.4076,0.0,793.6776,5.57,5.89,set2,34,1ydk
0,4.8243911119,-13.9225423927,-0.1931425868,2.0,11.0,2.0,1.0,-0.054388283499999995,-4.9119771528,2.0,-53.5101419371,22.0783,0.0,105.4631,4.365,21.7452,28.125999999999998,101.6015,94.9977,0.0,378.3768,3.57,2.22,set2,35,2aac
0,9.1479919263,1.2027989067,-0.0034694077,5.5,35.0,5.5,20.0,-0.0079657014,-1.6715723657,6.0,-39.3112571869,4.5151,0.0,23.2967,17.3085,110.4878,173.8606,456.7447,139.8889,67.148,993.2503,9.74,10.1,set2,36,1sr7
0,4.6837810789,-12.264238861099999,-0.412514776,3.0,11.0,3.0,8.0,-0.09068870359999999,-3.9409390814,3.0,-22.005352806100003,0.0,49.528999999999996,0.0,0.0,0.0,151.6161,61.7466,18.8394,0.0,281.7311,5.07,3.39,set2,37,1toj
0,6.0646640227,-8.5010684161,-0.3114031795,5.0,26.0,5.0,13.0,-0.0604249062,-2.5666722174000003,6.0,-25.037109027800003,26.4985,35.2338,0.5168,11.7051,61.9478,244.4718,245.5176,43.7219,29.0749,698.6882,6.72,6.64,set2,38,2d3z
0,8.9874162955,-31.9580199369,-0.655446664,14.5,47.0,12.5,27.0,-0.1671550361,-6.547344452100001,10.0,-94.0206332693,56.4721,35.291,63.5257,36.2772,143.9929,485.0506,364.9855,206.0379,0.0,1391.6329,9.25,8.85,set2,39,1d4i
0,6.225327672300001,-32.4186883314,-0.4937928029,3.5,19.0,3.5,0.0,-0.1371479602,-5.7456252123,4.0,-63.3839588929,9.3272,41.5666,69.2619,33.1035,61.7412,174.8566,36.6252,143.2518,0.0,569.734,6.52,6.68,set2,40,2fqw
0,4.1663405584,-12.6444507375,-0.2173770964,2.5,13.0,2.5,7.0,-0.048850434000000005,-1.3624283354,4.0,-21.429218415799998,10.1631,40.5705,37.919000000000004,6.2939,17.625,146.0179,55.1253,80.0441,34.1154,427.8742,4.29,3.64,set2,41,1gyy
0,6.2876009733,-18.364719200499998,0.1082411193,6.5,19.0,6.5,11.0,0.0222834262,-3.9853372311,10.0,-50.267866750500005,31.2703,47.8988,51.1009,23.0997,17.1395,276.6421,151.2514,77.6354,0.0,676.0381,5.19,4.36,set2,42,1dy4
0,6.4460421482,-32.002608794000004,-0.9321337618000001,3.0,17.0,3.0,0.0,-0.1990105068,-7.9618652473000004,4.0,-95.7861583691,46.1114,78.6635,120.7711,138.2401,159.8776,28.9387,194.4847,229.1618,0.0,996.2489,5.56,5.52,set2,43,1a8i
0,3.3672178732,-13.7601036973,-0.4316295254,4.0,13.0,4.0,0.0,-0.0958378034,-3.9965082838,4.0,-42.253373595700005,0.0,17.8748,47.5831,7.5554,8.564,82.2829,11.1832,161.7366,0.0,336.78,3.39,3.0,set2,44,1ws4
0,3.4653955097000004,-24.9958282106,-0.7636070993999999,10.0,20.0,9.0,2.0,-0.1531673818,-8.011588534400001,8.0,-82.8652845902,53.3566,86.925,37.342,55.336000000000006,52.2359,12.8315,76.4231,153.4602,0.0,527.9103,4.88,5.62,set2,45,1xw6
0,5.0973667503,-25.926693034699998,-0.5172278084,3.5,13.0,3.5,0.0,-0.1033780806,-9.253856537999999,4.0,-92.8435431871,36.7226,45.6405,0.0,18.0,55.8895,57.3616,0.0,63.3188,0.0,276.933,6.13,6.6,set2,46,1s9t
0,5.5253875049,-14.207297880499999,-0.0494225562,5.5,25.0,5.5,14.0,-0.0099387895,-0.5650366866,8.0,-28.7078670677,10.0781,14.2415,28.8043,8.0659,56.9659,184.2984,170.8842,201.4078,0.0,674.7461,5.77,4.86,set2,47,2brb
0,6.174196084400001,-6.834520456900001,-0.2779707053,5.0,27.0,5.0,13.0,-0.0560533058,-2.101228803,6.0,-23.538346906100003,9.5537,32.7973,0.4239,11.6034,86.0743,254.0181,222.2304,65.4202,0.0,682.1213,6.83,6.92,set2,48,2d3u
0,11.0723836252,-3.2093268158,-0.41044633420000004,3.5,29.0,3.5,24.0,-0.08774740869999999,-1.9911172841999998,4.0,-28.7776146318,3.6916,43.3581,37.0004,5.7404,19.5436,315.4227,389.29699999999997,111.2245,0.0,925.2783,10.09,7.12,set2,49,1fcx
0,5.5300818409,-18.6539783169,-0.0123006273,1.0,13.0,1.0,4.0,-0.0139289751,-6.9466417383,2.0,-61.077052159,0.0,27.2315,113.7147,32.3572,48.6957,122.0195,36.3998,70.6181,0.0,451.0365,5.86,6.46,set2,50,1r5y
0,5.2944628482,-28.0195160423,-1.4007091784999999,5.0,20.0,5.0,0.0,-0.3141317623,-11.9262906785,6.0,-114.456376155,50.5956,24.7933,121.0363,43.5332,16.1298,54.5742,17.4559,157.3224,0.0,485.4407,5.92,6.43,set2,51,1fh9
0,5.7858938133,-15.9330238129,-0.4359791211,0.5,13.0,0.5,5.0,-0.0987130842,-4.0387866474,1.0,-45.5760026118,0.0,11.9306,47.7269,50.2589,63.2034,149.7661,57.5702,45.0279,0.0,425.48400000000004,5.63,5.08,set2,52,1enu
0,6.6880938482,-18.6930146547,0.0323175694,12.0,49.0,12.0,19.0,0.0107382936,-1.1962635108,10.0,-55.2600216952,5.4026,7.0863,80.5108,23.125,110.7331,255.0799,304.3765,291.1188,0.0,1077.433,7.46,8.55,set2,53,2byr
0,7.0921954939,-8.1383136017,0.113177507,15.0,36.0,15.0,22.0,0.009682068,-2.8787868822000005,16.0,-48.354829476800006,2.2038,11.9182,84.1093,47.6592,85.773,346.5632,409.8283,149.8469,0.0,1137.9019,8.29,8.35,set2,54,1h23
0,2.93249302,-11.4021240547,-0.5050151999,1.0,8.0,1.0,2.0,-0.0947375684,-2.4047176254,1.0,-22.3625110918,24.5145,38.6034,0.4733,6.5696,45.5151,115.53299999999999,62.5954,54.085,0.0,347.8893,3.13,1.4,set2,55,2hdq
0,6.221161449099999,-22.2502577822,-0.07323164160000001,6.5,30.0,6.5,8.0,-0.0076576356000000005,-2.7296096860000003,6.0,-63.094670436899996,10.0828,19.6266,50.6447,9.3371,138.3524,129.0321,242.0601,131.1518,60.1233,790.4109,7.43,8.52,set2,56,2fvd
0,3.9142913897000002,-25.2173862,-1.1900435156,4.5,10.0,4.5,2.0,-0.2393744615,-8.475242233200001,6.0,-72.0338157555,38.9612,98.3319,18.4886,7.5705,5.404,22.3296,63.5214,85.3714,0.0,339.9786,6.59,7.24,set2,57,1txf
0,2.8014403617,-13.353434836600002,-0.6305446785000001,2.0,11.0,2.0,4.0,-0.1266663881,-2.813007499,2.0,-29.185618444299998,0.0,36.7894,62.1824,26.0238,18.18,82.397,17.9898,48.847,0.0,292.4094,2.7,1.72,set2,58,2hdr
0,7.6141469779,-33.7989844832,-0.7130402988,16.5,46.0,13.5,22.0,-0.1857270029,-7.271475119700001,10.0,-106.76770659299999,61.6396,38.9143,55.6502,45.82899999999999,164.757,345.2291,429.7864,223.2412,0.0,1365.0468,8.83,9.4,set2,59,1ebz
0,5.109784736,-15.8824350076,-0.8306334156,3.5,12.0,3.5,7.0,-0.16852666239999997,-5.5884163006,4.0,-49.599268610799996,34.4782,55.1224,7.4648,3.6004,19.8507,208.1199,56.1108,56.1381,0.0,440.8853,6.04,6.74,set2,60,1usi
0,2.7917802983999995,-5.654137004600001,0.0963292417,2.5,9.0,2.5,7.0,0.018117203000000002,-1.73397036,3.0,-20.2354854455,44.7175,4.5934,23.4768,17.2263,50.0127,109.9614,48.346000000000004,82.779,0.0,381.1131,2.92,3.01,set2,61,1utm
0,4.3138380625,-24.631474388,-1.1981999244,4.5,10.0,4.5,2.0,-0.2270811691,-7.2900617563,6.0,-56.4160459446,42.5567,110.9023,15.8033,31.6552,12.9905,24.1726,102.5966,91.7724,0.0,432.4496,5.92,5.85,set2,62,1s50
0,4.2264353941,-22.271272270700003,0.2158514372,1.0,10.0,1.0,2.0,0.0102615251,-2.6146644681,1.0,-38.5729995019,14.8146,45.0436,13.5604,3.0207,8.5542,56.9038,65.2603,150.4594,0.0,357.61699999999996,6.2,7.3,set2,63,1sw1
0,4.0848864939,-29.0255122471,-1.1054941233,4.0,14.0,4.0,1.0,-0.20505446440000002,-4.0939304256,6.0,-56.2562551481,18.3457,93.6215,6.3044,14.1546,24.4749,97.8931,50.0571,98.9504,56.3725,460.1742,4.48,3.8,set2,64,2hb1
0,4.1564164387,-10.3728542122,-0.3939648139,2.5,12.0,2.5,6.0,-0.09014592099999999,-4.4815872255,4.0,-31.6464553896,0.0,47.4888,27.5094,0.0,0.0,108.3113,29.951,27.3766,50.0365,290.6736,5.15,5.39,set2,65,2h6b
0,7.8519811104,-30.462206445,0.2516970935,12.5,44.0,12.5,19.0,0.0516303611,-4.8021223555,12.0,-110.56524104399999,10.0614,21.1961,104.9334,31.5494,134.1612,329.6876,333.3135,263.1469,0.0,1228.0495,7.61,7.1,set2,66,2il2
0,2.9016057561,-2.7271598294,0.33706799460000003,4.0,6.0,4.0,2.0,0.0586718651,-2.7526192673,6.0,-27.912631879499997,80.4252,15.173,10.7311,1.3864,10.3129,55.052,66.4109,78.154,0.0,317.6455,5.16,5.7,set2,67,1a99
0,3.8099524372,-8.3873994708,-0.33626115560000003,4.5,15.0,4.5,7.0,-0.0655153268,-2.3907006315,6.0,-37.5668419293,0.0,10.0945,50.4097,18.6643,93.9442,223.3366,120.3999,25.7342,0.0,542.5834,5.47,5.82,set2,68,2nn1
0,3.6091815544,-19.320258628199998,-0.5413963039,8.5,26.0,8.5,1.0,-0.12288891460000001,-5.3612397778,8.0,-50.9432056633,0.0,5.8581,78.4009,55.1721,12.2691,26.6236,91.0994,124.6366,0.0,394.0598,3.96,3.99,set2,69,1ax2
0,3.4518479494,-18.5686367554,-0.5017218298,9.0,27.0,9.0,1.0,-0.12044639289999999,-4.6233268331,8.0,-43.41779630560001,0.0,19.8445,76.1663,10.4681,19.0846,101.0397,36.5011,180.4039,0.0,443.5082,3.81,5.91,set2,70,1ugx
0,5.2905460116,-20.6849094383,-0.2415235872,3.0,17.0,3.0,3.0,-0.0444128195,-2.6688106999000003,4.0,-47.927923627,27.9756,6.4614,66.6669,18.1329,61.8766,117.0647,146.2771,119.0641,0.0,563.5193,4.8,4.57,set2,71,1w2g
0,8.0402313189,-4.4706288849,0.0023178283999999998,8.5,37.0,8.5,20.0,-0.008574498100000001,-3.3365066468999998,12.0,-57.314989283900005,40.6057,30.3266,30.6545,1.6263,75.5749,426.2006,382.5871,235.1991,0.0,1222.7748,8.56,9.29,set2,72,2ayr
0,5.0175263638,-33.029274746999995,-1.4883538986000002,8.5,24.0,8.5,0.0,-0.3318015364,-8.542921355499999,6.0,-74.9564506699,32.4326,91.5556,183.5852,7.49,36.8913,52.4804,120.1059,252.3663,0.0,776.9073,3.98,3.96,set2,73,1x9d
0,3.7084520910000003,-16.2267132089,-0.6219481757,2.0,11.0,2.0,4.0,-0.1063927245,-2.9376201151,2.0,-30.7096199569,0.0,38.1583,75.7645,14.2651,20.4356,196.2234,45.9275,61.0206,0.0,451.795,4.0,4.0,set2,74,2buv
0,4.6378205955,-17.6210997036,-0.7139204868000001,2.5,11.0,2.5,1.0,-0.1914042155,-7.9371172947,4.0,-70.2721341433,0.0,24.9677,74.5965,29.4413,39.1123,53.7054,10.8088,117.2852,0.0,349.9172,5.8,6.89,set2,75,1uz1
0,-0.2049077664,-5.781221482,-0.23888302320000002,0.0,5.0,0.0,1.0,-0.06771579679999999,-1.7624664465,0.0,-49.360260894300005,5.3389999999999995,7.7907,0.0,25.4134,83.2915,8.2037,61.0506,27.8155,0.0,218.9044,1.13,5.59,set2,76,4ubp
0,9.1549600813,0.7254582845,-0.07576951700000001,2.0,27.0,2.0,19.0,-0.0218726718,-1.4245402686000002,2.0,-27.337216309400002,14.7608,0.0,52.5134,45.8278,62.8638,209.3571,510.4616,133.0194,0.0,1028.8039,8.91,8.7,set2,77,1lnm
0,6.3473510687,-15.5342032952,0.4245146724,5.0,22.0,5.0,10.0,0.0831851009,-0.5052352469,6.0,-55.3380576963,0.5242,2.3478,33.661,9.5232,52.9746,184.0987,216.1107,198.0523,0.0,697.2925,6.76,6.4,set2,78,1i7z
0,7.431955396799999,-7.3036606609,-0.0763122996,0.5,18.0,0.5,12.0,-0.015682016200000003,-1.9797921986000002,1.0,-29.9812643869,18.3131,13.1968,50.8219,30.5072,47.5656,190.2773,256.6407,78.5826,0.0,685.9052,7.21,5.37,set2,79,1gpk
0,4.100795892,-12.6674016396,-0.1560720022,2.5,11.0,2.5,5.0,-0.0349948079,-3.4208800016,4.0,-42.5154935821,45.1395,1.5578,0.0,6.1663,92.6075,164.7994,46.8304,62.781000000000006,0.0,419.8819,4.98,5.37,set2,80,2hj4
0,3.3627729238,-17.6988716483,-1.0752449956999999,2.0,11.0,2.0,1.0,-0.2687213964,-6.3887492443,2.0,-61.920785706000004,0.0,41.8162,81.8638,5.2419,10.5716,0.0,38.4955,80.3943,0.0,258.3833,4.04,5.18,set2,81,1uzv
0,1.3000596807,-4.825146606600001,-0.2847554878,0.5,5.0,0.5,1.0,-0.0753734324,-3.5009551049,1.0,-31.0427784498,0.0,5.1999,31.3689,17.852,42.4655,16.0431,62.0543,12.9691,0.0,187.9528,1.96,2.1,set2,82,1y93
0,8.452372015,-34.901984740500005,-0.5964887378,15.5,47.0,13.5,26.0,-0.1623506766,-5.9559021255,10.0,-88.8872594949,63.7867,33.7187,57.6045,37.6808,142.8558,472.472,340.9399,200.5408,45.8304,1395.4296,8.61,8.36,set2,83,1d4j
0,4.8146430298,-30.224482335999998,-1.2672800126000001,4.0,17.0,4.0,3.0,-0.2243672561,-3.9946085447,6.0,-57.597551636599995,17.3141,91.9545,5.9208,13.3118,37.2884,160.2158,60.7195,100.2252,0.0,486.9501,5.26,3.64,set2,84,2azr
0,3.7806568466000003,-17.1858320678,-0.5128708778,4.0,15.0,4.0,1.0,-0.1162654999,-4.4115976097,4.0,-41.0043794888,0.0,5.7587,76.4539,41.7163,23.1162,52.3914,88.402,107.2636,0.0,395.1021,3.85,3.13,set2,85,1ax0
0,4.4690005370999994,-20.0031964974,-0.1213705903,5.0,20.0,5.0,4.0,-0.0131881502,-1.554118612,5.0,-67.3600174755,1.7905,8.6684,29.985,17.0344,65.3325,226.3398,86.9188,163.3511,0.0,599.4205,4.81,4.37,set2,86,2a3c
0,4.9978174875,-19.5431589043,-0.1926364787,4.0,17.0,4.0,1.0,-0.0338505635,-7.1176916063,6.0,-78.0770398655,35.4699,22.2312,70.5965,31.8391,27.2622,57.1488,47.2746,157.3478,0.0,449.1701,6.37,6.89,set2,87,1fh8
0,5.1169435984,-24.3340368581,-0.3195449185,7.0,21.0,7.0,1.0,-0.0867865368,-9.555584984400001,8.0,-69.7860429854,56.1368,57.9916,128.3355,5.9344,2.8802,88.7178,22.8379,195.9388,0.0,558.773,5.81,6.0,set2,88,2bvd
0,5.2062019965,-25.5236989589,-0.5254355615,7.0,21.0,7.0,0.0,-0.1099281463,-11.0972195966,8.0,-101.71817806,42.3528,30.8193,141.2847,18.6626,30.2921,37.1769,27.2085,189.1679,0.0,516.9648,5.63,4.3,set2,89,1w3k
0,8.422372273999999,-23.968040017899998,-0.5834839601,10.0,41.0,9.0,22.0,-0.1372726535,-4.7823841395999995,8.0,-81.60453997350001,43.9372,30.2703,48.0359,33.5877,152.4873,327.4545,443.11,151.4198,0.0,1230.3027,9.57,10.39,set2,90,1kzk
0,7.185304714500001,20.1111735603,-0.1487150975,5.5,28.0,5.5,26.0,-0.0295743168,-0.8661710061,10.0,-6.6411358184000004,7.8202,1.7013,18.6634,30.975,24.3566,65.4503,746.6575,57.1986,0.0,952.8229,7.03,6.52,set2,91,1zhy
0,4.6100579989999995,-19.250591747999998,-0.587232094,3.5,25.0,3.5,17.0,-0.1288448534,-3.6847236894999997,4.0,-64.7581817475,38.2349,14.0268,73.9034,33.6335,95.5665,234.9152,63.1309,131.0619,0.0,684.4731,5.59,6.42,set2,92,1o5a
0,3.9852345425,-17.3749551294,0.20713757600000002,0.5,10.0,0.5,4.0,0.0332344319,-3.4219875715,1.0,-67.2876513521,0.0,5.9252,107.5506,32.485,43.198,136.3935,14.1621,71.8819,0.0,411.5963,4.09,3.96,set2,93,2fpz
0,5.6693495872,-34.9995169058,-0.5552812696,4.0,19.0,4.0,0.0,-0.1525732549,-5.5212432864,4.0,-71.3691857967,9.7902,36.671,109.6993,13.877,66.6535,111.9337,33.0598,194.5155,0.0,576.2,5.98,6.57,set2,94,2fqy
0,4.9901745217,-29.6251549919,-1.0893206688,3.0,16.0,3.0,0.0,-0.2715673376,-9.230465541900001,4.0,-90.1129212849,17.8212,39.8381,105.0315,14.7965,26.8054,48.0864,2.0158,142.4858,0.0,396.8807,5.67,2.28,set2,95,1ps3
0,5.8489152740999995,-2.2150884557,-0.1994432659,19.0,50.0,19.0,28.0,-0.0423370428,-2.63029514,20.0,-39.3594181403,2.4806,0.0,91.6081,21.1342,83.2561,97.939,701.0161,135.395,0.0,1132.8291,7.23,8.15,set2,96,2fxu
0,7.507196801,-21.6615293686,-0.0736203913,14.5,41.0,13.5,25.0,-0.0168996096,-7.949792001900001,10.0,-80.8990032774,55.4645,18.8985,58.7241,42.6581,149.8251,359.4946,329.5002,132.0185,33.4731,1180.0567,7.97,7.59,set2,97,2fdp
0,4.9666001531,-21.749005386,-1.2714462358,3.5,13.0,3.5,0.0,-0.31614152489999997,-11.2905235512,4.0,-85.1372185209,29.1292,41.9646,115.6383,12.7059,6.6797,56.2656,0.7319,114.2119,0.0,377.3271,5.99,5.98,set2,98,1uwu
0,5.9308974514,-32.5341103178,-0.4970568334,3.5,19.0,3.5,1.0,-0.1520158025,-7.230905787799999,4.0,-83.2096434754,14.0294,39.535,92.8248,49.7028,31.5614,143.1241,29.896,171.7649,0.0,572.4384,7.23,8.21,set2,99,2ff1
0,4.1346244508,-24.0095408821,-1.0246268508,4.5,10.0,4.5,2.0,-0.2071155713,-7.4584343858,6.0,-55.0995194134,43.7364,113.1405,16.7268,32.1245,13.5626,24.2276,104.6,90.384,0.0,438.5024,5.73,5.85,set2,100,1s7y
0,7.2348666338,17.1290306022,-0.2041449368,6.0,29.0,6.0,25.0,-0.0360730382,-0.8642419273999999,12.0,-7.908804580700001,8.6853,7.5155,36.7732,32.2511,29.2867,78.3716,783.4017,65.1032,0.0,1041.3883,7.42,7.26,set2,101,1zhx
0,6.0348989985,-24.855672941399998,-0.9117794143000001,2.5,13.0,2.5,3.0,-0.2088466077,-7.522079313099999,2.0,-77.1239429595,13.220999999999998,57.6869,98.2761,11.4663,13.8564,15.0704,84.5437,82.6432,22.9885,399.7525,5.39,4.82,set2,102,1v1j
0,5.5190134768,-29.4919825475,-0.4713993532,4.5,20.0,4.5,2.0,-0.13559296140000002,-5.190013872200001,4.0,-105.046821694,11.443,16.7335,104.5832,13.6238,84.7293,133.6513,66.8945,217.2701,0.0,648.9287,6.04,6.12,set2,103,1nc1
0,3.3586947194,-16.1489779387,-0.42244623060000003,1.5,7.0,1.5,2.0,-0.08163743700000001,-6.0752922927999995,2.0,-46.8495686337,39.4355,45.205,0.0,0.0,0.0,0.0,91.5449,29.541999999999998,0.0,205.7274,4.63,5.32,set2,104,1y20
0,5.717701247999999,-30.628598651500003,-1.0297759506,4.5,21.0,4.5,0.0,-0.2424844591,-9.5461082936,6.0,-112.783006738,14.8317,24.6227,115.2488,41.02,20.1808,58.4754,21.461,203.0265,0.0,498.8669,5.9,6.82,set2,105,1fhd
0,6.8642854811000005,-32.428949856500005,-0.6985318666,3.5,19.0,3.5,0.0,-0.19306923780000002,-8.5498014917,4.0,-124.067280955,13.0872,17.6719,138.9268,52.1306,93.8064,66.923,110.9329,222.8393,0.0,716.3181,5.69,5.0,set2,106,1nc3
0,7.5298396373,-19.5829507368,-0.3122246883,6.5,32.0,6.5,17.0,-0.081490739,-5.174463884200001,8.0,-76.5963729421,0.0,10.1377,36.4986,39.5301,132.0665,280.2719,292.0302,102.402,0.0,892.937,8.72,10.52,set2,107,2fv5
0,4.858931156000001,-5.4345374335,-0.24204436510000002,3.5,20.0,3.5,9.0,-0.0487477454,-3.0167196767,4.0,-38.6534413502,0.0,0.0,63.816,29.4861,102.535,200.0292,76.6902,25.0247,0.0,497.5812,7.77,7.8,set2,108,2hd6
0,6.9220991628999995,-25.4037073298,-0.7775507443,5.0,27.0,5.0,11.0,-0.1455170811,-3.0850516051,4.0,-65.1246480213,17.7454,38.7278,58.8555,59.4466,57.7056,150.975,215.2641,88.15799999999999,0.0,686.878,7.06,6.17,set2,109,1yc1
0,5.643163994199999,-31.0628394013,-0.59852784,13.0,37.0,13.0,18.0,-0.1630768317,-7.327785147,14.0,-63.930328259,62.0344,79.4921,78.8768,17.0097,40.9875,170.4474,307.0567,165.4673,51.2621,972.6339999999999,6.83,7.57,set2,110,3cd0
0,8.218975497,-34.4220035543,-0.5268878717000001,13.5,49.0,11.5,18.0,-0.1368325595,-8.2262077084,14.0,-117.91515558399999,44.4241,43.2497,27.2018,98.9634,197.1722,99.1251,569.1864,194.8678,0.0,1274.1905,8.52,7.92,set2,111,1b6j
0,6.277904235499999,-15.6627694224,0.1671843757,4.0,23.0,4.0,7.0,0.016928949199999998,-2.2841171996000003,6.0,-41.0099026685,14.0334,25.6077,24.4824,11.7509,78.1214,206.7265,291.0706,125.4452,0.0,777.2381,7.14,6.66,set2,112,1pxp
0,3.9430441977,-25.640976675,-1.0244434783,10.0,17.0,10.0,1.0,-0.2115678556,-8.8488820392,10.0,-108.391426071,62.0529,45.071000000000005,113.1871,26.4911,83.0849,46.1617,67.4595,171.1596,0.0,614.6678,4.62,6.14,set2,113,2fqt
0,5.607699752699999,-33.2793361578,-1.084758361,8.0,23.0,8.0,0.0,-0.2571029148,-8.291569002300001,6.0,-89.4745429332,39.3529,54.5247,152.9046,17.3492,79.9368,13.8467,135.5951,251.8986,0.0,745.4086,2.92,2.62,set2,114,1q6e
0,5.0265482908,-35.0928828479,-1.0025781414,8.0,23.0,8.0,0.0,-0.1947782695,-6.9929396271,6.0,-92.5845918775,91.5133,41.3709,144.3292,19.3518,37.7977,78.5153,63.6909,225.9486,0.0,702.5177,4.2,3.94,set2,115,1z3t
0,6.4297293306,-37.4954660174,-0.8731464959999999,8.0,23.0,8.0,0.0,-0.2139883726,-9.889051543099999,6.0,-138.02541228200002,2.3569999999999998,15.7811,206.8183,39.527,64.7516,50.6362,82.2402,241.4306,0.0,703.5419999999999,5.66,5.17,set2,116,2f5t
0,5.392750508200001,-35.840155125,-0.46739449780000003,9.0,27.0,9.0,1.0,-0.0885029034,-5.3777726424,12.0,-111.607053566,52.8793,44.5923,82.7438,14.3815,106.5789,81.7159,118.1519,227.1591,0.0,728.2027,6.14,6.54,set2,117,2h21
0,6.3296739597,-11.822927267699999,-0.2174504454,1.0,24.0,1.0,13.0,-0.057813681799999996,-2.0198334177,2.0,-38.677147747,0.0,18.1479,53.206,35.407,57.2445,76.6544,273.7643,94.9619,38.6631,648.0491,6.81,6.68,set2,118,2iwx
0,5.9564669128,-24.2830593031,-0.0471267325,5.0,30.0,5.0,8.0,-0.011523127900000001,-1.1655816240999999,6.0,-92.0439950777,0.0,22.4113,23.4249,54.7165,175.6139,216.1515,151.27700000000002,263.6107,50.5022,957.7080000000001,7.12,7.05,set2,119,2j2u
0,5.454833101799999,-27.9017175483,-0.5587140028,3.5,13.0,3.5,0.0,-0.11149048,-9.3007118792,4.0,-102.06240491700001,43.0829,50.1141,25.8492,26.046999999999997,55.1581,75.1943,14.1031,117.3893,0.0,406.93800000000005,6.11,5.76,set2,120,1p1o
0,5.8587220354,-20.9386823085,-0.0549310661,1.0,13.0,1.0,4.0,-0.0193934756,-5.770307150800001,2.0,-57.3024612747,0.0,23.5425,111.2026,34.760999999999996,50.0004,121.9167,45.6833,72.8028,0.0,459.9093,6.19,6.46,set2,121,1q4w
0,3.8284070456,-26.923197878899998,-1.0821984809,11.0,20.0,10.0,3.0,-0.2588412861,-9.6001004925,10.0,-80.2646077764,16.3756,66.9819,95.6007,36.2886,66.0158,10.3273,156.4376,190.6347,0.0,638.6622,3.28,3.05,set2,122,1f74
0,4.122287149,-23.0849620673,-0.736717356,1.0,11.0,1.0,1.0,-0.14887646529999998,-5.1411340986,1.0,-68.3164150865,8.2051,64.6067,0.4555,48.5884,80.0721,25.3817,45.8402,93.9329,0.0,367.0826,4.49,4.68,set2,123,1xge
0,7.1247697848,-9.7643068988,0.0564127159,13.0,34.0,13.0,20.0,0.0020024277,-2.8165502556999997,14.0,-48.2334368818,3.3692,11.5637,65.6539,42.3969,87.7165,328.1302,361.79,128.2819,0.0,1028.9023,8.4,9.1,set2,124,1h22
0,2.5818187859,-12.449819166,-0.6178699713,4.0,15.0,4.0,1.0,-0.1602162207,-5.838639079199999,4.0,-38.2774910507,0.0,40.5207,49.5142,31.2069,14.6562,1.923,57.2234,57.3393,0.0,252.3837,2.41,1.84,set2,125,1rdn
0,7.935870361699999,-23.0145616971,-0.1822135858,11.5,43.0,10.5,21.0,-0.0277185871,-4.949619859599999,14.0,-78.4184354511,66.8626,44.9207,10.0481,41.7646,123.0256,215.0817,590.827,172.1889,0.0,1264.7192,8.44,8.4,set2,126,1b6m
