,pKd,vina,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,delta
1z71,,7.9666402672,,,,,,,,,,,,,,,,,,,,,
5lz7,,6.668106245700001,,,,,,,,,,,,,,,,,,,,,
2hl4,,4.9837784889,,,,,,,,,,,,,,,,,,,,,
4q08,,5.0202182721,,,,,,,,,,,,,,,,,,,,,
3tay,,4.191235208999999,,,,,,,,,,,,,,,,,,,,,
5ey4,,4.4023409659,,,,,,,,,,,,,,,,,,,,,
4u5n,,4.1651302999,,,,,,,,,,,,,,,,,,,,,
2xab,,7.812255292000001,,,,,,,,,,,,,,,,,,,,,
3k5v,,6.8176428520000005,,,,,,,,,,,,,,,,,,,,,
5e2o,,7.246272403300001,,,,,,,,,,,,,,,,,,,,,
4oiv,,7.3891929298,,,,,,,,,,,,,,,,,,,,,
3ddf,,5.6968114528000005,,,,,,,,,,,,,,,,,,,,,
4y4j,,2.8635669647000004,,,,,,,,,,,,,,,,,,,,,
1ajx,,8.423912603,,,,,,,,,,,,,,,,,,,,,
1fzm,,8.0040555921,,,,,,,,,,,,,,,,,,,,,
2pwd,,3.6820904604000004,,,,,,,,,,,,,,,,,,,,,
2pvh,,6.595879485399999,,,,,,,,,,,,,,,,,,,,,
3zc5,,9.1015033301,,,,,,,,,,,,,,,,,,,,,
3qfy,,4.2414132599,,,,,,,,,,,,,,,,,,,,,
2zym,,9.6342591218,,,,,,,,,,,,,,,,,,,,,
1fjs,,6.1945871064,,,,,,,,,,,,,,,,,,,,,
1dl7,,1.9227046719,,,,,,,,,,,,,,,,,,,,,
1fkg,,5.4774539334000005,,,,,,,,,,,,,,,,,,,,,
1m4h,,5.9568996719000005,,,,,,,,,,,,,,,,,,,,,
4del,,4.2058169902,,,,,,,,,,,,,,,,,,,,,
2q6f,,3.8131724583,,,,,,,,,,,,,,,,,,,,,
5nxg,,4.9706343481,,,,,,,,,,,,,,,,,,,,,
5ia3,,7.3347679718,,,,,,,,,,,,,,,,,,,,,
4mc1,,7.8787901698999985,,,,,,,,,,,,,,,,,,,,,
4r5b,,4.282041271000001,,,,,,,,,,,,,,,,,,,,,
1i5r,,9.3156530705,,,,,,,,,,,,,,,,,,,,,
3qw5,,5.8335633284,,,,,,,,,,,,,,,,,,,,,
4zw6,,7.0752152004,,,,,,,,,,,,,,,,,,,,,
1gnn,,3.2030334716000004,,,,,,,,,,,,,,,,,,,,,
5jop,,6.550359096,,,,,,,,,,,,,,,,,,,,,
3cz1,,3.6584647475,,,,,,,,,,,,,,,,,,,,,
1z6s,,2.9725929183,,,,,,,,,,,,,,,,,,,,,
2zkj,,5.9783249148,,,,,,,,,,,,,,,,,,,,,
2xj2,,6.9314658302,,,,,,,,,,,,,,,,,,,,,
4k7o,,2.6112464047,,,,,,,,,,,,,,,,,,,,,
4omj,,6.3851111339,,,,,,,,,,,,,,,,,,,,,
6hh3,,5.7836713386000005,,,,,,,,,,,,,,,,,,,,,
2zwz,,4.554092712,,,,,,,,,,,,,,,,,,,,,
3fqe,,7.0057243578,,,,,,,,,,,,,,,,,,,,,
4hf4,,8.7635991569,,,,,,,,,,,,,,,,,,,,,
5tuz,,5.870707262000001,,,,,,,,,,,,,,,,,,,,,
5fe9,,5.0571421587,,,,,,,,,,,,,,,,,,,,,
5os8,,-8.827867550699999,,,,,,,,,,,,,,,,,,,,,
5v82,,8.575070222199999,,,,,,,,,,,,,,,,,,,,,
2qi3,,6.1124508962,,,,,,,,,,,,,,,,,,,,,
2vk6,,5.861575311499998,,,,,,,,,,,,,,,,,,,,,
1oxr,,2.6831577643,,,,,,,,,,,,,,,,,,,,,
3lvw,,3.8065343738,,,,,,,,,,,,,,,,,,,,,
2ccc,,5.3765403792,,,,,,,,,,,,,,,,,,,,,
6cvf,,4.2868676352,,,,,,,,,,,,,,,,,,,,,
4crc,,7.853426085700001,,,,,,,,,,,,,,,,,,,,,
4k0y,,7.410156074,,,,,,,,,,,,,,,,,,,,,
6ep4,,3.2559987845,,,,,,,,,,,,,,,,,,,,,
5j7w,,4.686157586499999,,,,,,,,,,,,,,,,,,,,,
4ykk,,3.0257122641,,,,,,,,,,,,,,,,,,,,,
4h3f,,8.466968465999999,,,,,,,,,,,,,,,,,,,,,
2bqv,,7.5208983942,,,,,,,,,,,,,,,,,,,,,
2cen,,8.8410116915,,,,,,,,,,,,,,,,,,,,,
5vr8,,7.332274105800001,,,,,,,,,,,,,,,,,,,,,
2vc9,,4.2575793795,,,,,,,,,,,,,,,,,,,,,
1loq,,5.0556385042,,,,,,,,,,,,,,,,,,,,,
1hvr,,10.2014816086,,,,,,,,,,,,,,,,,,,,,
5dkn,,3.6340542003,,,,,,,,,,,,,,,,,,,,,
1elc,,2.5154819503,,,,,,,,,,,,,,,,,,,,,
1v11,,6.0599256773,,,,,,,,,,,,,,,,,,,,,
1b6k,,8.267811261199999,,,,,,,,,,,,,,,,,,,,,
3n3j,,5.2726781952,,,,,,,,,,,,,,,,,,,,,
1if8,,2.8143644555000003,,,,,,,,,,,,,,,,,,,,,
5v79,,5.2369939067,,,,,,,,,,,,,,,,,,,,,
3wmc,,3.8675607418,,,,,,,,,,,,,,,,,,,,,
1ecq,,1.0902815407,,,,,,,,,,,,,,,,,,,,,
4rqk,,4.9335710984,,,,,,,,,,,,,,,,,,,,,
2rcb,,3.2037302871,,,,,,,,,,,,,,,,,,,,,
4p5d,,7.8643257471000005,,,,,,,,,,,,,,,,,,,,,
3c2f,,3.227796094,,,,,,,,,,,,,,,,,,,,,
5nk4,,7.603951466899999,,,,,,,,,,,,,,,,,,,,,
5ekm,,3.3600810155,,,,,,,,,,,,,,,,,,,,,
3p4v,,3.4946911003,,,,,,,,,,,,,,,,,,,,,
1oyt,,9.0505404449,,,,,,,,,,,,,,,,,,,,,
3sfg,,1.7645862326,,,,,,,,,,,,,,,,,,,,,
2hkf,,5.679838494199999,,,,,,,,,,,,,,,,,,,,,
3s77,,3.1694029551,,,,,,,,,,,,,,,,,,,,,
5e73,,5.9754643038,,,,,,,,,,,,,,,,,,,,,
1nfu,,6.5013472941999995,,,,,,,,,,,,,,,,,,,,,
4m0r,,6.6854092748000005,,,,,,,,,,,,,,,,,,,,,
3uew,,3.491192353,,,,,,,,,,,,,,,,,,,,,
4q9o,,8.5212027166,,,,,,,,,,,,,,,,,,,,,
6bm5,,6.0380310008,,,,,,,,,,,,,,,,,,,,,
2aac,,5.636261853300001,,,,,,,,,,,,,,,,,,,,,
1v2j,,4.1121136427,,,,,,,,,,,,,,,,,,,,,
5c28,,4.7647877145,,,,,,,,,,,,,,,,,,,,,
1e1x,,4.2734300984,,,,,,,,,,,,,,,,,,,,,
6elo,,7.7186913075999986,,,,,,,,,,,,,,,,,,,,,
5mrp,,8.4997774737,,,,,,,,,,,,,,,,,,,,,
3r17,,4.4886580691,,,,,,,,,,,,,,,,,,,,,
2ya6,,4.803464642200001,,,,,,,,,,,,,,,,,,,,,
1jvu,,3.5797392658,,,,,,,,,,,,,,,,,,,,,
2fxs,,4.5200221015,,,,,,,,,,,,,,,,,,,,,
4alx,,7.0976233199,,,,,,,,,,,,,,,,,,,,,
3myq,,5.3875940735,,,,,,,,,,,,,,,,,,,,,
1nm6,,10.938389672000001,,,,,,,,,,,,,,,,,,,,,
5fpk,,4.1803942268,,,,,,,,,,,,,,,,,,,,,
6bdy,,6.1280228889,,,,,,,,,,,,,,,,,,,,,
4ehz,,6.5472857729,,,,,,,,,,,,,,,,,,,,,
5chk,,6.978460534499999,,,,,,,,,,,,,,,,,,,,,
1m2x,,2.0292587642,,,,,,,,,,,,,,,,,,,,,
4cd5,,5.9192349604,,,,,,,,,,,,,,,,,,,,,
1iiq,,6.7722178163,,,,,,,,,,,,,,,,,,,,,
5ta2,,7.542052245800001,,,,,,,,,,,,,,,,,,,,,
5ovp,,4.4588343657,,,,,,,,,,,,,,,,,,,,,
3gy4,,4.8946594539,,,,,,,,,,,,,,,,,,,,,
4dcs,,5.818174708200001,,,,,,,,,,,,,,,,,,,,,
6fe1,,6.0570357267,,,,,,,,,,,,,,,,,,,,,
6ei5,,8.9313483199,,,,,,,,,,,,,,,,,,,,,
4m8e,,8.184956230800001,,,,,,,,,,,,,,,,,,,,,
4zip,,7.2419154727,,,,,,,,,,,,,,,,,,,,,
1uw6,,4.1093630552,,,,,,,,,,,,,,,,,,,,,
4ujb,,8.1269738463,,,,,,,,,,,,,,,,,,,,,
5i9x,,7.3178683622000005,,,,,,,,,,,,,,,,,,,,,
5eei,,4.5635107235999985,,,,,,,,,,,,,,,,,,,,,
3mhi,,4.2203841016000005,,,,,,,,,,,,,,,,,,,,,
1tkb,,5.5605070061,,,,,,,,,,,,,,,,,,,,,
4o9w,,3.6003870093,,,,,,,,,,,,,,,,,,,,,
3g35,,6.780990356699999,,,,,,,,,,,,,,,,,,,,,
1l8g,,5.6596015051,,,,,,,,,,,,,,,,,,,,,
1w5x,,9.7897883414,,,,,,,,,,,,,,,,,,,,,
4l4z,,3.7714955565,,,,,,,,,,,,,,,,,,,,,
2uy4,,3.8510132074000003,,,,,,,,,,,,,,,,,,,,,
2r1y,,3.7348063867000003,,,,,,,,,,,,,,,,,,,,,
2qbr,,5.1691314119000005,,,,,,,,,,,,,,,,,,,,,
4pnu,,4.7539173927,,,,,,,,,,,,,,,,,,,,,
5aoj,,4.7608708779,,,,,,,,,,,,,,,,,,,,,
4lj8,,5.6897919535,,,,,,,,,,,,,,,,,,,,,
2xpk,,6.4276608888,,,,,,,,,,,,,,,,,,,,,
1d4l,,7.6710071227,,,,,,,,,,,,,,,,,,,,,
1amk,,-0.0786521327,,,,,,,,,,,,,,,,,,,,,
4m14,,5.1659113908,,,,,,,,,,,,,,,,,,,,,
3fas,,4.3412999281,,,,,,,,,,,,,,,,,,,,,
2yb0,,6.1525727992,,,,,,,,,,,,,,,,,,,,,
5his,,2.4397491078,,,,,,,,,,,,,,,,,,,,,
2aqu,,7.3432471162000015,,,,,,,,,,,,,,,,,,,,,
3gk1,,2.6785147726000003,,,,,,,,,,,,,,,,,,,,,
4qfn,,3.7621949032999997,,,,,,,,,,,,,,,,,,,,,
3bvb,,6.6888200033,,,,,,,,,,,,,,,,,,,,,
1x8r,,5.4239605077,,,,,,,,,,,,,,,,,,,,,
6g3v,,2.6540382113,,,,,,,,,,,,,,,,,,,,,
4x8o,,10.8692582395,,,,,,,,,,,,,,,,,,,,,
3a1d,,4.089514815799999,,,,,,,,,,,,,,,,,,,,,
4lm4,,4.1271501877,,,,,,,,,,,,,,,,,,,,,
2qnp,,8.2273152783,,,,,,,,,,,,,,,,,,,,,
4q93,,5.3970340898,,,,,,,,,,,,,,,,,,,,,
6cdj,,7.5968659535,,,,,,,,,,,,,,,,,,,,,
4in9,,5.535597685700001,,,,,,,,,,,,,,,,,,,,,
3cd0,,5.808837380499999,,,,,,,,,,,,,,,,,,,,,
5i2f,,3.8045539508,,,,,,,,,,,,,,,,,,,,,
5u0g,,3.5084367029,,,,,,,,,,,,,,,,,,,,,
4ovf,,4.2430782822,,,,,,,,,,,,,,,,,,,,,
3ekt,,5.4688941051,,,,,,,,,,,,,,,,,,,,,
3l3l,,6.3478938513,,,,,,,,,,,,,,,,,,,,,
5sz1,,4.2651636661,,,,,,,,,,,,,,,,,,,,,
5kat,,4.9093439237,,,,,,,,,,,,,,,,,,,,,
2wtv,,7.529216170800001,,,,,,,,,,,,,,,,,,,,,
3arp,,8.1681813145,,,,,,,,,,,,,,,,,,,,,
4b74,,6.758816953999999,,,,,,,,,,,,,,,,,,,,,
4ax9,,6.982274682499999,,,,,,,,,,,,,,,,,,,,,
3nex,,5.6710072746,,,,,,,,,,,,,,,,,,,,,
2wf5,,5.862624202199999,,,,,,,,,,,,,,,,,,,,,
5zkc,,6.96228708,,,,,,,,,,,,,,,,,,,,,
3s78,,2.7442868208999998,,,,,,,,,,,,,,,,,,,,,
2i4z,,3.0474895822000003,,,,,,,,,,,,,,,,,,,,,
4l19,,6.3059088837,,,,,,,,,,,,,,,,,,,,,
4mrz,,3.7443490916,,,,,,,,,,,,,,,,,,,,,
5cqu,,4.395336136399998,,,,,,,,,,,,,,,,,,,,,
3nik,,4.5169927878,,,,,,,,,,,,,,,,,,,,,
4buq,,3.8768907346,,,,,,,,,,,,,,,,,,,,,
5cp5,,6.963651371399998,,,,,,,,,,,,,,,,,,,,,
6ayq,,6.684734464,,,,,,,,,,,,,,,,,,,,,
2p7z,,6.177225398099999,,,,,,,,,,,,,,,,,,,,,
1zp8,,5.2802258073,,,,,,,,,,,,,,,,,,,,,
4jne,,8.051351027299999,,,,,,,,,,,,,,,,,,,,,
5llh,,5.5914896236999985,,,,,,,,,,,,,,,,,,,,,
5we9,,3.4632610538,,,,,,,,,,,,,,,,,,,,,
1d4h,,8.931883767599997,,,,,,,,,,,,,,,,,,,,,
5upj,,6.405384797499999,,,,,,,,,,,,,,,,,,,,,
5f74,,4.4646216018,,,,,,,,,,,,,,,,,,,,,
3nu3,,2.8754641725,,,,,,,,,,,,,,,,,,,,,
5kr0,,6.465567652000001,,,,,,,,,,,,,,,,,,,,,
1b8o,,6.5894027686999985,,,,,,,,,,,,,,,,,,,,,
5o1f,,4.3207915477,,,,,,,,,,,,,,,,,,,,,
4wkb,,6.769855978499999,,,,,,,,,,,,,,,,,,,,,
4rak,,8.6952158842,,,,,,,,,,,,,,,,,,,,,
3d1x,,8.6702992289,,,,,,,,,,,,,,,,,,,,,
5op5,,6.858938339,,,,,,,,,,,,,,,,,,,,,
4g8v,,1.1879897436,,,,,,,,,,,,,,,,,,,,,
4bi6,,1.5182362812,,,,,,,,,,,,,,,,,,,,,
2bza,,3.4235865797000002,,,,,,,,,,,,,,,,,,,,,
3w07,,5.569162188099999,,,,,,,,,,,,,,,,,,,,,
3jup,,5.6964593776,,,,,,,,,,,,,,,,,,,,,
1jlr,,3.8879370939999998,,,,,,,,,,,,,,,,,,,,,
6cks,,5.9332299496,,,,,,,,,,,,,,,,,,,,,
4us3,,6.914170135999999,,,,,,,,,,,,,,,,,,,,,
3pgl,,2.2117364064,,,,,,,,,,,,,,,,,,,,,
3kdd,,8.2532734894,,,,,,,,,,,,,,,,,,,,,
6gjr,,4.9307985062,,,,,,,,,,,,,,,,,,,,,
2vvc,,8.0634536123,,,,,,,,,,,,,,,,,,,,,
2v00,,5.6199270310000005,,,,,,,,,,,,,,,,,,,,,
4ieh,,7.587844026499998,,,,,,,,,,,,,,,,,,,,,
3tb6,,4.3883533116,,,,,,,,,,,,,,,,,,,,,
1g2o,,6.5480412676,,,,,,,,,,,,,,,,,,,,,
4dbm,,4.704810237199999,,,,,,,,,,,,,,,,,,,,,
4xtx,,8.766019673899999,,,,,,,,,,,,,,,,,,,,,
2uwp,,5.2754434524999985,,,,,,,,,,,,,,,,,,,,,
5i3v,,6.727247544399999,,,,,,,,,,,,,,,,,,,,,
5cp9,,1.8664899983,,,,,,,,,,,,,,,,,,,,,
3p8n,,6.7474992033,,,,,,,,,,,,,,,,,,,,,
3wzn,,5.0965012321,,,,,,,,,,,,,,,,,,,,,
5kr2,,8.5058801105,,,,,,,,,,,,,,,,,,,,,
3c56,,3.5389425519999995,,,,,,,,,,,,,,,,,,,,,
4b9k,,7.248142802799999,,,,,,,,,,,,,,,,,,,,,
3s9e,,4.3978886816000005,,,,,,,,,,,,,,,,,,,,,
4c2v,,5.5034854935,,,,,,,,,,,,,,,,,,,,,
4bcp,,5.5163875826,,,,,,,,,,,,,,,,,,,,,
4lm2,,4.352603009,,,,,,,,,,,,,,,,,,,,,
3lp7,,4.2571466204,,,,,,,,,,,,,,,,,,,,,
4ew2,,4.9336664521,,,,,,,,,,,,,,,,,,,,,
1ypj,,8.235024258200001,,,,,,,,,,,,,,,,,,,,,
1w5v,,9.5213750108,,,,,,,,,,,,,,,,,,,,,
2qbq,,5.920731279999999,,,,,,,,,,,,,,,,,,,,,
2zx6,,5.9486699141,,,,,,,,,,,,,,,,,,,,,
2p7g,,6.5717770039999985,,,,,,,,,,,,,,,,,,,,,
3i4b,,8.8273467728,,,,,,,,,,,,,,,,,,,,,
1ez9,,5.857431093,,,,,,,,,,,,,,,,,,,,,
2w26,,6.3616101143,,,,,,,,,,,,,,,,,,,,,
4uja,,6.9558543727,,,,,,,,,,,,,,,,,,,,,
5tef,,4.950353349599999,,,,,,,,,,,,,,,,,,,,,
1ogd,,3.5264585522000003,,,,,,,,,,,,,,,,,,,,,
6elp,,7.755754557299999,,,,,,,,,,,,,,,,,,,,,
3iod,,3.5583873719,,,,,,,,,,,,,,,,,,,,,
3l0v,,4.5003572346,,,,,,,,,,,,,,,,,,,,,
3gy2,,4.2822539831,,,,,,,,,,,,,,,,,,,,,
3vbd,,2.1159426124,,,,,,,,,,,,,,,,,,,,,
5uez,,5.4168163151,,,,,,,,,,,,,,,,,,,,,
4cg8,,7.2871644708000005,,,,,,,,,,,,,,,,,,,,,
4rrf,,6.9700107297,,,,,,,,,,,,,,,,,,,,,
1h6h,,3.5521967163,,,,,,,,,,,,,,,,,,,,,
6gla,,6.0208599999,,,,,,,,,,,,,,,,,,,,,
4qfp,,4.6012707888,,,,,,,,,,,,,,,,,,,,,
4u70,,3.476889298,,,,,,,,,,,,,,,,,,,,,
5n34,,4.843117111600001,,,,,,,,,,,,,,,,,,,,,
4cpt,,7.758336442099999,,,,,,,,,,,,,,,,,,,,,
4i72,,6.5313323654,,,,,,,,,,,,,,,,,,,,,
6b1k,,7.658112368499999,,,,,,,,,,,,,,,,,,,,,
5ipc,,6.5023301708000005,,,,,,,,,,,,,,,,,,,,,
3fx6,,2.505895236,,,,,,,,,,,,,,,,,,,,,
4ksy,,9.3358680549,,,,,,,,,,,,,,,,,,,,,
3i9g,,4.1228299316,,,,,,,,,,,,,,,,,,,,,
1f0t,,5.647271538200001,,,,,,,,,,,,,,,,,,,,,
4msn,,4.8162567078,,,,,,,,,,,,,,,,,,,,,
1b58,,6.8431756389,,,,,,,,,,,,,,,,,,,,,
1px4,,4.8812072473,,,,,,,,,,,,,,,,,,,,,
2r9w,,5.823404491900001,,,,,,,,,,,,,,,,,,,,,
2qnn,,8.838026387200001,,,,,,,,,,,,,,,,,,,,,
3s0b,,6.897717955299998,,,,,,,,,,,,,,,,,,,,,
1h2t,,6.2798846585,,,,,,,,,,,,,,,,,,,,,
3wz8,,7.4403098479,,,,,,,,,,,,,,,,,,,,,
4cpy,,5.378095377999999,,,,,,,,,,,,,,,,,,,,,
5cas,,6.762557752999999,,,,,,,,,,,,,,,,,,,,,
1c5s,,4.9620451802000005,,,,,,,,,,,,,,,,,,,,,
3djq,,3.5120894831,,,,,,,,,,,,,,,,,,,,,
1yda,,3.5222483196,,,,,,,,,,,,,,,,,,,,,
4crb,,7.413904207900001,,,,,,,,,,,,,,,,,,,,,
3s45,,6.362600325800001,,,,,,,,,,,,,,,,,,,,,
456c,,5.1744565492999985,,,,,,,,,,,,,,,,,,,,,
5lud,,3.0784428602,,,,,,,,,,,,,,,,,,,,,
2bz6,,6.7724378633,,,,,,,,,,,,,,,,,,,,,
1hpv,,5.8322210417,,,,,,,,,,,,,,,,,,,,,
1ypg,,8.0209698715,,,,,,,,,,,,,,,,,,,,,
4da5,,5.198089597099999,,,,,,,,,,,,,,,,,,,,,
4n8q,,3.3985232264,,,,,,,,,,,,,,,,,,,,,
1m2q,,6.8208702080000005,,,,,,,,,,,,,,,,,,,,,
3czv,,2.3803804272,,,,,,,,,,,,,,,,,,,,,
5sz6,,4.6080849109,,,,,,,,,,,,,,,,,,,,,
4uin,,5.6722542076,,,,,,,,,,,,,,,,,,,,,
3f1a,,4.2157777844,,,,,,,,,,,,,,,,,,,,,
6fhk,,6.498134607999999,,,,,,,,,,,,,,,,,,,,,
3kiv,,1.3700933059,,,,,,,,,,,,,,,,,,,,,
4r3w,,4.25130804,,,,,,,,,,,,,,,,,,,,,
5d48,,7.5712304779999995,,,,,,,,,,,,,,,,,,,,,
4f9y,,7.450013920599999,,,,,,,,,,,,,,,,,,,,,
2xyd,,7.051596822399999,,,,,,,,,,,,,,,,,,,,,
1xk5,,2.7773452152,,,,,,,,,,,,,,,,,,,,,
1fd0,,11.1376202258,,,,,,,,,,,,,,,,,,,,,
5n24,,4.8666181312,,,,,,,,,,,,,,,,,,,,,
5t7s,,4.2446112763000015,,,,,,,,,,,,,,,,,,,,,
5msb,,4.8651511512,,,,,,,,,,,,,,,,,,,,,
1b6j,,8.4138124457,,,,,,,,,,,,,,,,,,,,,
5gs9,,5.2344560313,,,,,,,,,,,,,,,,,,,,,
4je7,,4.1708955313,,,,,,,,,,,,,,,,,,,,,
1ai7,,3.5065442987,,,,,,,,,,,,,,,,,,,,,
4d8z,,4.4029057532,,,,,,,,,,,,,,,,,,,,,
4ks1,,5.5734751093,,,,,,,,,,,,,,,,,,,,,
2wjg,,5.845504545599999,,,,,,,,,,,,,,,,,,,,,
2ole,,4.0426374699,,,,,,,,,,,,,,,,,,,,,
1b4z,,5.717341837899999,,,,,,,,,,,,,,,,,,,,,
1j37,,2.2407899453,,,,,,,,,,,,,,,,,,,,,
5qay,,2.4357589222,,,,,,,,,,,,,,,,,,,,,
2q54,,6.9481820673,,,,,,,,,,,,,,,,,,,,,
5n25,,4.563994826999999,,,,,,,,,,,,,,,,,,,,,
5ehq,,10.541028799400001,,,,,,,,,,,,,,,,,,,,,
4y8x,,8.2678332659,,,,,,,,,,,,,,,,,,,,,
6cbf,,6.377930266799999,,,,,,,,,,,,,,,,,,,,,
1qxk,,6.3488547232000005,,,,,,,,,,,,,,,,,,,,,
3sjf,,6.7324626583,,,,,,,,,,,,,,,,,,,,,
5lso,,6.635678652799999,,,,,,,,,,,,,,,,,,,,,
6gue,,7.046763123300001,,,,,,,,,,,,,,,,,,,,,
1u1b,,5.3638436673,,,,,,,,,,,,,,,,,,,,,
4km2,,5.0998166069,,,,,,,,,,,,,,,,,,,,,
5cso,,5.440625400499999,,,,,,,,,,,,,,,,,,,,,
2e7f,,5.8603577180999995,,,,,,,,,,,,,,,,,,,,,
3hek,,7.8295583211,,,,,,,,,,,,,,,,,,,,,
4loh,,11.38743225,,,,,,,,,,,,,,,,,,,,,
4jz1,,7.384813994499999,,,,,,,,,,,,,,,,,,,,,
4knj,,4.4240302652,,,,,,,,,,,,,,,,,,,,,
4ynl,,4.8840311838,,,,,,,,,,,,,,,,,,,,,
3hzv,,4.1770495124,,,,,,,,,,,,,,,,,,,,,
5mn1,,3.686007297,,,,,,,,,,,,,,,,,,,,,
5fng,,3.9848971371,,,,,,,,,,,,,,,,,,,,,
5k1d,,4.383094188299999,,,,,,,,,,,,,,,,,,,,,
5nkc,,7.3858335456,,,,,,,,,,,,,,,,,,,,,
1rjk,,9.1084641502,,,,,,,,,,,,,,,,,,,,,
6fs0,,11.6910017563,,,,,,,,,,,,,,,,,,,,,
3ao5,,5.002240432200001,,,,,,,,,,,,,,,,,,,,,
5sz2,,3.005328577,,,,,,,,,,,,,,,,,,,,,
5bw4,,5.681672219199999,,,,,,,,,,,,,,,,,,,,,
3b4p,,6.296109457299999,,,,,,,,,,,,,,,,,,,,,
4rpo,,4.9126666334,,,,,,,,,,,,,,,,,,,,,
1b05,,5.0438659897,,,,,,,,,,,,,,,,,,,,,
2vt3,,3.6147560783999997,,,,,,,,,,,,,,,,,,,,,
5vcz,,7.1785052622,,,,,,,,,,,,,,,,,,,,,
5eh5,,3.35131581,,,,,,,,,,,,,,,,,,,,,
1swr,,4.8277871706,,,,,,,,,,,,,,,,,,,,,
5ivv,,4.7277391346,,,,,,,,,,,,,,,,,,,,,
4k7i,,2.5897624826,,,,,,,,,,,,,,,,,,,,,
2q2a,,5.6107143966,,,,,,,,,,,,,,,,,,,,,
3neo,,5.6778213967,,,,,,,,,,,,,,,,,,,,,
4g8y,,3.5920325582,,,,,,,,,,,,,,,,,,,,,
2r43,,8.14980739,,,,,,,,,,,,,,,,,,,,,
4q8y,,4.8148630768,,,,,,,,,,,,,,,,,,,,,
4hpi,,5.2207911126,,,,,,,,,,,,,,,,,,,,,
4loo,,7.3617017246,,,,,,,,,,,,,,,,,,,,,
5er1,,4.3822506748,,,,,,,,,,,,,,,,,,,,,
1jgl,,8.8861506661,,,,,,,,,,,,,,,,,,,,,
3qbc,,3.9919093015,,,,,,,,,,,,,,,,,,,,,
1j36,,4.6567152979,,,,,,,,,,,,,,,,,,,,,
2hmv,,5.4663122203,,,,,,,,,,,,,,,,,,,,,
3le9,,5.1314887051,,,,,,,,,,,,,,,,,,,,,
2bo4,,2.5654472890999998,,,,,,,,,,,,,,,,,,,,,
5en3,,4.3423121443,,,,,,,,,,,,,,,,,,,,,
3el9,,7.6490464321,,,,,,,,,,,,,,,,,,,,,
4dkr,,7.0865549558000005,,,,,,,,,,,,,,,,,,,,,
1g7f,,4.4237148645,,,,,,,,,,,,,,,,,,,,,
1a69,,5.611271849,,,,,,,,,,,,,,,,,,,,,
2dw7,,2.7408614226,,,,,,,,,,,,,,,,,,,,,
6bm6,,6.1172185812,,,,,,,,,,,,,,,,,,,,,
2v57,,6.0266472360000005,,,,,,,,,,,,,,,,,,,,,
3i4y,,2.3899671415,,,,,,,,,,,,,,,,,,,,,
1f74,,4.0824659769,,,,,,,,,,,,,,,,,,,,,
6en5,,6.2973930648000005,,,,,,,,,,,,,,,,,,,,,
3ipu,,6.2081713412,,,,,,,,,,,,,,,,,,,,,
3fcq,,3.2075444350999995,,,,,,,,,,,,,,,,,,,,,
2aoe,,4.493946532,,,,,,,,,,,,,,,,,,,,,
3i6o,,8.7266092562,,,,,,,,,,,,,,,,,,,,,
4o2p,,6.1850884109000015,,,,,,,,,,,,,,,,,,,,,
2qm9,,4.920551650899999,,,,,,,,,,,,,,,,,,,,,
3g1d,,6.404233218200001,,,,,,,,,,,,,,,,,,,,,
1b38,,5.7508109865999995,,,,,,,,,,,,,,,,,,,,,
5os5,,3.7944757982,,,,,,,,,,,,,,,,,,,,,
5j20,,7.7985243592,,,,,,,,,,,,,,,,,,,,,
4km0,,5.6526260152,,,,,,,,,,,,,,,,,,,,,
5fnd,,3.3477730533,,,,,,,,,,,,,,,,,,,,,
5hz6,,7.6027192037,,,,,,,,,,,,,,,,,,,,,
5exm,,7.354601541399998,,,,,,,,,,,,,,,,,,,,,
1f8e,,5.4334812079,,,,,,,,,,,,,,,,,,,,,
1dgm,,3.1760483745,,,,,,,,,,,,,,,,,,,,,
5edl,,5.0886675589,,,,,,,,,,,,,,,,,,,,,
5i9y,,7.242025496199999,,,,,,,,,,,,,,,,,,,,,
3dc3,,3.4134570828,,,,,,,,,,,,,,,,,,,,,
2nsj,,5.0291155058,,,,,,,,,,,,,,,,,,,,,
5fe7,,4.2047387599000015,,,,,,,,,,,,,,,,,,,,,
4dq2,,7.9551464789000015,,,,,,,,,,,,,,,,,,,,,
2p4j,,7.781081966999999,,,,,,,,,,,,,,,,,,,,,
4io3,,3.3501348911,,,,,,,,,,,,,,,,,,,,,
2vrj,,3.7749136199,,,,,,,,,,,,,,,,,,,,,
1owe,,6.3803874583,,,,,,,,,,,,,,,,,,,,,
5nya,,3.8014806276999997,,,,,,,,,,,,,,,,,,,,,
3t84,,4.0617522193,,,,,,,,,,,,,,,,,,,,,
3v2q,,4.1183703124,,,,,,,,,,,,,,,,,,,,,
5kby,,8.2187774547,,,,,,,,,,,,,,,,,,,,,
3c39,,2.5391736773,,,,,,,,,,,,,,,,,,,,,
1if7,,3.6532789732,,,,,,,,,,,,,,,,,,,,,
5kh3,,4.2510806580999985,,,,,,,,,,,,,,,,,,,,,
1ogg,,6.370279966099999,,,,,,,,,,,,,,,,,,,,,
1xt8,,3.2170357957,,,,,,,,,,,,,,,,,,,,,
