,pKd,vina,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,delta
5fat,,-0.5865279436,,,,,,,,,,,,,,,,,,,,,
3snl,,6.8276109810999985,,,,,,,,,,,,,,,,,,,,,
4puj,,7.395082854500001,,,,,,,,,,,,,,,,,,,,,
5xv7,,8.944477790899999,,,,,,,,,,,,,,,,,,,,,
5urm,,3.5831133198000003,,,,,,,,,,,,,,,,,,,,,
3vhu,,10.1960171081,,,,,,,,,,,,,,,,,,,,,
4g8r,,1.964139522,,,,,,,,,,,,,,,,,,,,,
1c5f,,4.8753173226,,,,,,,,,,,,,,,,,,,,,
2qp6,,3.6255383814,,,,,,,,,,,,,,,,,,,,,
6g9n,,9.6422688326,,,,,,,,,,,,,,,,,,,,,
5eym,,6.8553662427,,,,,,,,,,,,,,,,,,,,,
2c4w,,6.532586633299999,,,,,,,,,,,,,,,,,,,,,
4mma,,6.4876970453,,,,,,,,,,,,,,,,,,,,,
4cxy,,2.8253374658999997,,,,,,,,,,,,,,,,,,,,,
3iny,,1.5580427835,,,,,,,,,,,,,,,,,,,,,
2bve,,3.4337307464,,,,,,,,,,,,,,,,,,,,,
2ltx,,2.4297883136,,,,,,,,,,,,,,,,,,,,,
5tnt,,8.3368253353,,,,,,,,,,,,,,,,,,,,,
4o7f,,6.3162877672,,,,,,,,,,,,,,,,,,,,,
1ao0,,5.7610211674,,,,,,,,,,,,,,,,,,,,,
2y8i,,2.9859791108,,,,,,,,,,,,,,,,,,,,,
2ci9,,4.695810314899999,,,,,,,,,,,,,,,,,,,,,
5h7h,,5.480490582000001,,,,,,,,,,,,,,,,,,,,,
3vnt,,9.7566272585,,,,,,,,,,,,,,,,,,,,,
2y67,,4.6913213561000005,,,,,,,,,,,,,,,,,,,,,
5zoo,,2.8434693387,,,,,,,,,,,,,,,,,,,,,
5e1e,,5.929511155299999,,,,,,,,,,,,,,,,,,,,,
6b27,,3.2224049425,,,,,,,,,,,,,,,,,,,,,
5lgt,,5.1093079675,,,,,,,,,,,,,,,,,,,,,
4wh9,,4.1957608423,,,,,,,,,,,,,,,,,,,,,
5ji6,,5.514480508599999,,,,,,,,,,,,,,,,,,,,,
2yem,,6.2225330754,,,,,,,,,,,,,,,,,,,,,
2dwx,,3.6686602585,,,,,,,,,,,,,,,,,,,,,
1t49,,6.8048287817,,,,,,,,,,,,,,,,,,,,,
1a37,,0.9596543066,,,,,,,,,,,,,,,,,,,,,
3t6r,,4.3363268658999985,,,,,,,,,,,,,,,,,,,,,
4o0j,,5.7722875738,,,,,,,,,,,,,,,,,,,,,
5abg,,5.6182253342,,,,,,,,,,,,,,,,,,,,,
4joh,,3.8652209087,,,,,,,,,,,,,,,,,,,,,
4urv,,4.0511386190000005,,,,,,,,,,,,,,,,,,,,,
1axs,,7.317809682999999,,,,,,,,,,,,,,,,,,,,,
2yc0,,3.0975062653,,,,,,,,,,,,,,,,,,,,,
5mtx,,9.067109984,,,,,,,,,,,,,,,,,,,,,
2ymt,,5.3235383918,,,,,,,,,,,,,,,,,,,,,
4qag,,3.1485278297000003,,,,,,,,,,,,,,,,,,,,,
1bzh,,3.9156703509,,,,,,,,,,,,,,,,,,,,,
2y36,,2.9862358323,,,,,,,,,,,,,,,,,,,,,
5lhu,,4.4404531063,,,,,,,,,,,,,,,,,,,,,
4j1f,,6.184824354500001,,,,,,,,,,,,,,,,,,,,,
5ftq,,9.3214623113,,,,,,,,,,,,,,,,,,,,,
3h0w,,5.8883990408,,,,,,,,,,,,,,,,,,,,,
4rll,,6.585757323399999,,,,,,,,,,,,,,,,,,,,,
4gsc,,2.1837317582,,,,,,,,,,,,,,,,,,,,,
2e93,,5.756282822,,,,,,,,,,,,,,,,,,,,,
4zuo,,4.421404371,,,,,,,,,,,,,,,,,,,,,
1f28,,7.1290680362,,,,,,,,,,,,,,,,,,,,,
5wb6,,10.129086145599999,,,,,,,,,,,,,,,,,,,,,
1y2a,,3.4259557524,,,,,,,,,,,,,,,,,,,,,
3s53,,5.553766232999999,,,,,,,,,,,,,,,,,,,,,
3tl5,,5.781573557200001,,,,,,,,,,,,,,,,,,,,,
4egh,,5.3745672911,,,,,,,,,,,,,,,,,,,,,
5yun,,-2.1130746665,,,,,,,,,,,,,,,,,,,,,
4jxw,,3.7089288595,,,,,,,,,,,,,,,,,,,,,
2e95,,4.9787760871,,,,,,,,,,,,,,,,,,,,,
3iqq,,2.3594319528,,,,,,,,,,,,,,,,,,,,,
3ti4,,5.6479243443,,,,,,,,,,,,,,,,,,,,,
4jlj,,5.1571755249,,,,,,,,,,,,,,,,,,,,,
6fr2,,6.6295466763999995,,,,,,,,,,,,,,,,,,,,,
2vwy,,6.380563495900001,,,,,,,,,,,,,,,,,,,,,
3s56,,7.8290228734000005,,,,,,,,,,,,,,,,,,,,,
1p6d,,3.7611020032,,,,,,,,,,,,,,,,,,,,,
4prh,,9.395786852999999,,,,,,,,,,,,,,,,,,,,,
4alu,,3.5952599142,,,,,,,,,,,,,,,,,,,,,
4qw5,,-1.1891633276,,,,,,,,,,,,,,,,,,,,,
5o7e,,3.8058595630000003,,,,,,,,,,,,,,,,,,,,,
4og7,,5.9003695976,,,,,,,,,,,,,,,,,,,,,
4pnq,,6.1440863199,,,,,,,,,,,,,,,,,,,,,
3pxe,,3.1996154082,,,,,,,,,,,,,,,,,,,,,
4yzm,,7.313951525599999,,,,,,,,,,,,,,,,,,,,,
3wiy,,6.468244890499999,,,,,,,,,,,,,,,,,,,,,
2qrg,,8.1276193175,,,,,,,,,,,,,,,,,,,,,
6cwf,,4.9074075101,,,,,,,,,,,,,,,,,,,,,
4mwv,,6.517161338599999,,,,,,,,,,,,,,,,,,,,,
6mv3,,2.5241224625,,,,,,,,,,,,,,,,,,,,,
3rm8,,8.2545277573,,,,,,,,,,,,,,,,,,,,,
3qcs,,5.9686941911,,,,,,,,,,,,,,,,,,,,,
3pcc,,1.3064190390000001,,,,,,,,,,,,,,,,,,,,,
3hqr,,0.4471575087,,,,,,,,,,,,,,,,,,,,,
6b1x,,1.7669920797999998,,,,,,,,,,,,,,,,,,,,,
2qki,,2.9778813812,,,,,,,,,,,,,,,,,,,,,
3u51,,6.942211458699999,,,,,,,,,,,,,,,,,,,,,
3kpv,,3.2747614587,,,,,,,,,,,,,,,,,,,,,
4o9s,,8.2304619504,,,,,,,,,,,,,,,,,,,,,
5xof,,4.3249944454,,,,,,,,,,,,,,,,,,,,,
2f3r,,7.7657887005,,,,,,,,,,,,,,,,,,,,,
3okc,,4.5609361737,,,,,,,,,,,,,,,,,,,,,
3lpj,,8.935089118899997,,,,,,,,,,,,,,,,,,,,,
4r6v,,5.2918442889,,,,,,,,,,,,,,,,,,,,,
4ec0,,4.7397683706,,,,,,,,,,,,,,,,,,,,,
6m9c,,-0.6724929716,,,,,,,,,,,,,,,,,,,,,
1c7e,,3.8410450782999996,,,,,,,,,,,,,,,,,,,,,
3wke,,8.4323550729,,,,,,,,,,,,,,,,,,,,,
3bz3,,8.2335059339,,,,,,,,,,,,,,,,,,,,,
4flj,,6.3885145275,,,,,,,,,,,,,,,,,,,,,
3vbt,,4.9001312893,,,,,,,,,,,,,,,,,,,,,
1hkj,,5.5043436768,,,,,,,,,,,,,,,,,,,,,
5o1a,,5.479595724199999,,,,,,,,,,,,,,,,,,,,,
6e86,,1.8815998923,,,,,,,,,,,,,,,,,,,,,
4zuq,,3.5290037625,,,,,,,,,,,,,,,,,,,,,
2o5k,,5.789568598200001,,,,,,,,,,,,,,,,,,,,,
4civ,,4.0946712504999985,,,,,,,,,,,,,,,,,,,,,
5ak6,,3.395985351,,,,,,,,,,,,,,,,,,,,,
3pwh,,4.4155804604,,,,,,,,,,,,,,,,,,,,,
5dyt,,6.9006372455,,,,,,,,,,,,,,,,,,,,,
1h79,,4.5727453627,,,,,,,,,,,,,,,,,,,,,
3g5v,,4.6835023527,,,,,,,,,,,,,,,,,,,,,
5ksx,,4.4298175013,,,,,,,,,,,,,,,,,,,,,
6dki,,8.8080339811,,,,,,,,,,,,,,,,,,,,,
1uwb,,5.3496579707,,,,,,,,,,,,,,,,,,,,,
1b9t,,4.3118649744,,,,,,,,,,,,,,,,,,,,,
4cki,,5.416588933200001,,,,,,,,,,,,,,,,,,,,,
6fdq,,0.36934888950000005,,,,,,,,,,,,,,,,,,,,,
2wtj,,5.271167205799999,,,,,,,,,,,,,,,,,,,,,
3qi1,,8.244985052399999,,,,,,,,,,,,,,,,,,,,,
5v5e,,4.2657504581,,,,,,,,,,,,,,,,,,,,,
2vu3,,6.3029089096,,,,,,,,,,,,,,,,,,,,,
3jzc,,6.6328327116,,,,,,,,,,,,,,,,,,,,,
3n8n,,5.869717050499999,,,,,,,,,,,,,,,,,,,,,
1ow8,,1.6591103706,,,,,,,,,,,,,,,,,,,,,
3fyk,,5.291257496899998,,,,,,,,,,,,,,,,,,,,,
5v40,,6.582309920399999,,,,,,,,,,,,,,,,,,,,,
3t6y,,4.7834330303,,,,,,,,,,,,,,,,,,,,,
4li6,,8.851661966299998,,,,,,,,,,,,,,,,,,,,,
4c4g,,6.5987254266,,,,,,,,,,,,,,,,,,,,,
1h35,,7.877609251,,,,,,,,,,,,,,,,,,,,,
2ew5,,5.664999991499998,,,,,,,,,,,,,,,,,,,,,
3in3,,7.2460596912,,,,,,,,,,,,,,,,,,,,,
1rry,,4.0134005585,,,,,,,,,,,,,,,,,,,,,
3unj,,7.086180875899999,,,,,,,,,,,,,,,,,,,,,
4mi3,,7.1460996739999985,,,,,,,,,,,,,,,,,,,,,
5wmt,,5.7083492505,,,,,,,,,,,,,,,,,,,,,
4u7v,,2.7169716533,,,,,,,,,,,,,,,,,,,,,
6dkb,,8.137426078799999,,,,,,,,,,,,,,,,,,,,,
4xjs,,6.505740899299999,,,,,,,,,,,,,,,,,,,,,
2g1r,,7.236722363499999,,,,,,,,,,,,,,,,,,,,,
5ncq,,6.210694546799999,,,,,,,,,,,,,,,,,,,,,
2qyn,,6.8329287836,,,,,,,,,,,,,,,,,,,,,
5ku9,,5.0401618652,,,,,,,,,,,,,,,,,,,,,
4psh,,5.1218799861,,,,,,,,,,,,,,,,,,,,,
1g9r,,8.122000784099999,,,,,,,,,,,,,,,,,,,,,
4u0g,,5.095907105199999,,,,,,,,,,,,,,,,,,,,,
4b78,,7.813428876000001,,,,,,,,,,,,,,,,,,,,,
1o4p,,3.1586059823,,,,,,,,,,,,,,,,,,,,,
1w1y,,5.6624621161,,,,,,,,,,,,,,,,,,,,,
3gnv,,8.0705097861,,,,,,,,,,,,,,,,,,,,,
1w1d,,3.4358431976,,,,,,,,,,,,,,,,,,,,,
4zz0,,4.6318206473000005,,,,,,,,,,,,,,,,,,,,,
4cq0,,3.5867954396,,,,,,,,,,,,,,,,,,,,,
2ym6,,5.344919625299999,,,,,,,,,,,,,,,,,,,,,
5nqr,,6.7807116305,,,,,,,,,,,,,,,,,,,,,
3d25,,5.9870314411,,,,,,,,,,,,,,,,,,,,,
1mdl,,2.7910101339,,,,,,,,,,,,,,,,,,,,,
3zev,,6.0067476523000005,,,,,,,,,,,,,,,,,,,,,
4h2j,,6.752017501699999,,,,,,,,,,,,,,,,,,,,,
4lyn,,5.389244426,,,,,,,,,,,,,,,,,,,,,
1tvr,,5.8072237025,,,,,,,,,,,,,,,,,,,,,
1oq5,,5.3845720947,,,,,,,,,,,,,,,,,,,,,
4m5n,,4.4831568941,,,,,,,,,,,,,,,,,,,,,
3bim,,4.0732019982,,,,,,,,,,,,,,,,,,,,,
1d8e,,3.3186094909,,,,,,,,,,,,,,,,,,,,,
6fqu,,6.416541180399999,,,,,,,,,,,,,,,,,,,,,
4lc7,,6.2345109671,,,,,,,,,,,,,,,,,,,,,
4fkk,,4.1290719315,,,,,,,,,,,,,,,,,,,,,
4o91,,8.9888759406,,,,,,,,,,,,,,,,,,,,,
2uzb,,5.411249126,,,,,,,,,,,,,,,,,,,,,
3s68,,4.5376845407,,,,,,,,,,,,,,,,,,,,,
6enm,,7.3798042578,,,,,,,,,,,,,,,,,,,,,
4ge6,,4.4660959167000005,,,,,,,,,,,,,,,,,,,,,
5ekh,,3.4663637164999996,,,,,,,,,,,,,,,,,,,,,
6g1v,,8.2352296354,,,,,,,,,,,,,,,,,,,,,
5uey,,5.9359291928,,,,,,,,,,,,,,,,,,,,,
1fw0,,4.7265508808,,,,,,,,,,,,,,,,,,,,,
5osk,,5.7921578179,,,,,,,,,,,,,,,,,,,,,
3vf8,,4.7927483533,,,,,,,,,,,,,,,,,,,,,
4nym,,4.9770377158,,,,,,,,,,,,,,,,,,,,,
3pke,,6.226699298600002,,,,,,,,,,,,,,,,,,,,,
3fh5,,8.001055617999999,,,,,,,,,,,,,,,,,,,,,
3nal,,6.1550153209000005,,,,,,,,,,,,,,,,,,,,,
2zhd,,5.6140151016,,,,,,,,,,,,,,,,,,,,,
3l9m,,7.6844960038,,,,,,,,,,,,,,,,,,,,,
1rwq,,3.2221702257,,,,,,,,,,,,,,,,,,,,,
4eoi,,5.9693396623,,,,,,,,,,,,,,,,,,,,,
2h2d,,2.637336644,,,,,,,,,,,,,,,,,,,,,
2o9a,,-2.593400593,,,,,,,,,,,,,,,,,,,,,
2qx0,,5.4648012309,,,,,,,,,,,,,,,,,,,,,
2alv,,1.6176021715,,,,,,,,,,,,,,,,,,,,,
2zva,,6.5599751499000005,,,,,,,,,,,,,,,,,,,,,
3twx,,3.4575031573,,,,,,,,,,,,,,,,,,,,,
3eks,,8.3345661861,,,,,,,,,,,,,,,,,,,,,
3owd,,7.4900111303,,,,,,,,,,,,,,,,,,,,,
2las,,2.2907406143,,,,,,,,,,,,,,,,,,,,,
8abp,,5.510196927000001,,,,,,,,,,,,,,,,,,,,,
2xlc,,-7.209546559,,,,,,,,,,,,,,,,,,,,,
6aqq,,4.421132979699999,,,,,,,,,,,,,,,,,,,,,
5myn,,6.466887933999999,,,,,,,,,,,,,,,,,,,,,
5ou3,,4.177100856699998,,,,,,,,,,,,,,,,,,,,,
3k3i,,8.499748134099999,,,,,,,,,,,,,,,,,,,,,
3b8h,,6.688020499199999,,,,,,,,,,,,,,,,,,,,,
5ei8,,6.714470148599999,,,,,,,,,,,,,,,,,,,,,
1gah,,7.1414713521,,,,,,,,,,,,,,,,,,,,,
5ff6,,6.011830738,,,,,,,,,,,,,,,,,,,,,
4jrv,,7.1267942172000005,,,,,,,,,,,,,,,,,,,,,
6fby,,5.011423727,,,,,,,,,,,,,,,,,,,,,
3ufa,,-1.1199805508,,,,,,,,,,,,,,,,,,,,,
5y0g,,6.939013442299999,,,,,,,,,,,,,,,,,,,,,
1hs6,,5.132676958899999,,,,,,,,,,,,,,,,,,,,,
5icp,,6.878522522000001,,,,,,,,,,,,,,,,,,,,,
5xst,,8.112061994600001,,,,,,,,,,,,,,,,,,,,,
2gfa,,3.2231017579999994,,,,,,,,,,,,,,,,,,,,,
1aj6,,5.1803978183,,,,,,,,,,,,,,,,,,,,,
5uah,,5.4878621564999985,,,,,,,,,,,,,,,,,,,,,
4gk3,,6.6408497573,,,,,,,,,,,,,,,,,,,,,
4cu1,,4.087373025,,,,,,,,,,,,,,,,,,,,,
5qcl,,8.063328919,,,,,,,,,,,,,,,,,,,,,
4y2u,,4.8239730226,,,,,,,,,,,,,,,,,,,,,
5i56,,7.100769991999999,,,,,,,,,,,,,,,,,,,,,
4eh4,,4.9950889047,,,,,,,,,,,,,,,,,,,,,
1gt5,,5.943132064599999,,,,,,,,,,,,,,,,,,,,,
1gx0,,6.3119675111,,,,,,,,,,,,,,,,,,,,,
5kq5,,8.960137802399998,,,,,,,,,,,,,,,,,,,,,
4k64,,3.7831727173000003,,,,,,,,,,,,,,,,,,,,,
3avg,,4.1383579149,,,,,,,,,,,,,,,,,,,,,
2h2j,,4.7114116472,,,,,,,,,,,,,,,,,,,,,
3az9,,-4.5815545775999995,,,,,,,,,,,,,,,,,,,,,
5lss,,7.262973970599999,,,,,,,,,,,,,,,,,,,,,
5h13,,7.244123277599999,,,,,,,,,,,,,,,,,,,,,
1x7b,,6.998484811499998,,,,,,,,,,,,,,,,,,,,,
3sv7,,2.6977322106,,,,,,,,,,,,,,,,,,,,,
1tt1,,5.3455137522000005,,,,,,,,,,,,,,,,,,,,,
6gxu,,4.4058763877,,,,,,,,,,,,,,,,,,,,,
3fui,,7.635469532199999,,,,,,,,,,,,,,,,,,,,,
1lkx,,5.7484564837,,,,,,,,,,,,,,,,,,,,,
3l0k,,7.4314639585,,,,,,,,,,,,,,,,,,,,,
1zkl,,4.3381752607,,,,,,,,,,,,,,,,,,,,,
6bl1,,5.0331130263,,,,,,,,,,,,,,,,,,,,,
4jyu,,7.123412828299999,,,,,,,,,,,,,,,,,,,,,
1xon,,7.603335335300001,,,,,,,,,,,,,,,,,,,,,
6g91,,4.2466283738,,,,,,,,,,,,,,,,,,,,,
4kij,,7.1131513032,,,,,,,,,,,,,,,,,,,,,
2wxo,,6.562285643399999,,,,,,,,,,,,,,,,,,,,,
5afk,,5.3532740764,,,,,,,,,,,,,,,,,,,,,
4zx9,,4.299725714899998,,,,,,,,,,,,,,,,,,,,,
1o6r,,6.314446707299999,,,,,,,,,,,,,,,,,,,,,
5n9k,,8.112971522199999,,,,,,,,,,,,,,,,,,,,,
1ym4,,5.9934494786000005,,,,,,,,,,,,,,,,,,,,,
2obo,,1.0459347353,,,,,,,,,,,,,,,,,,,,,
4hy0,,5.594130187699999,,,,,,,,,,,,,,,,,,,,,
5izm,,2.5745352302,,,,,,,,,,,,,,,,,,,,,
3cid,,8.652849501799999,,,,,,,,,,,,,,,,,,,,,
5nfh,,7.3603667728,,,,,,,,,,,,,,,,,,,,,
3rvi,,7.1235888659,,,,,,,,,,,,,,,,,,,,,
9icd,,4.4183383828,,,,,,,,,,,,,,,,,,,,,
3bgl,,5.8687415088,,,,,,,,,,,,,,,,,,,,,
3n5h,,4.7971346235,,,,,,,,,,,,,,,,,,,,,
3tpr,,6.152528789799999,,,,,,,,,,,,,,,,,,,,,
2pyi,,7.887892780800001,,,,,,,,,,,,,,,,,,,,,
6iik,,6.5872829826000014,,,,,,,,,,,,,,,,,,,,,
3rtp,,5.3194968618999985,,,,,,,,,,,,,,,,,,,,,
5faq,,0.1808419595,,,,,,,,,,,,,,,,,,,,,
3f7z,,6.1683134946000004,,,,,,,,,,,,,,,,,,,,,
5uxm,,4.5928649934,,,,,,,,,,,,,,,,,,,,,
4qo9,,7.201683546199999,,,,,,,,,,,,,,,,,,,,,
4l02,,8.8913584451,,,,,,,,,,,,,,,,,,,,,
1npz,,2.5728995475,,,,,,,,,,,,,,,,,,,,,
2qrp,,9.5483381032,,,,,,,,,,,,,,,,,,,,,
1nfs,,2.2696674466,,,,,,,,,,,,,,,,,,,,,
4aw5,,6.829481380599999,,,,,,,,,,,,,,,,,,,,,
4l7r,,6.0769939896,,,,,,,,,,,,,,,,,,,,,
5icy,,4.2815058233,,,,,,,,,,,,,,,,,,,,,
6g9j,,8.4043797643,,,,,,,,,,,,,,,,,,,,,
2rqu,,2.1792794739,,,,,,,,,,,,,,,,,,,,,
5qaq,,3.9649608789,,,,,,,,,,,,,,,,,,,,,
4x34,,1.8469204850999998,,,,,,,,,,,,,,,,,,,,,
3piz,,6.8227332726,,,,,,,,,,,,,,,,,,,,,
4bcf,,5.1240071071,,,,,,,,,,,,,,,,,,,,,
3buo,,3.2110505173000004,,,,,,,,,,,,,,,,,,,,,
5v8v,,3.2668764412,,,,,,,,,,,,,,,,,,,,,
1u59,,8.2007922799,,,,,,,,,,,,,,,,,,,,,
4ps1,,2.8662955475,,,,,,,,,,,,,,,,,,,,,
3fcl,,4.1539079029,,,,,,,,,,,,,,,,,,,,,
3efr,,4.8703809349,,,,,,,,,,,,,,,,,,,,,
3tjm,,2.8094280678,,,,,,,,,,,,,,,,,,,,,
2hds,,3.9743642207,,,,,,,,,,,,,,,,,,,,,
6ex0,,3.0947630127,,,,,,,,,,,,,,,,,,,,,
4x8p,,2.7448442733,,,,,,,,,,,,,,,,,,,,,
4hwt,,0.5645085738000001,,,,,,,,,,,,,,,,,,,,,
5hv0,,3.4984979133999996,,,,,,,,,,,,,,,,,,,,,
3ft4,,5.5552185432000005,,,,,,,,,,,,,,,,,,,,,
5yfz,,7.4055644266,,,,,,,,,,,,,,,,,,,,,
3mwu,,7.328225240999999,,,,,,,,,,,,,,,,,,,,,
4i5p,,6.4780443169,,,,,,,,,,,,,,,,,,,,,
4ejf,,2.24814685,,,,,,,,,,,,,,,,,,,,,
1pbk,,7.5888415729,,,,,,,,,,,,,,,,,,,,,
2l0i,,3.805419469,,,,,,,,,,,,,,,,,,,,,
1eoj,,4.808393695,,,,,,,,,,,,,,,,,,,,,
4l10,,8.5903194793,,,,,,,,,,,,,,,,,,,,,
5mwj,,6.729968792299999,,,,,,,,,,,,,,,,,,,,,
3zvy,,3.5687075762,,,,,,,,,,,,,,,,,,,,,
5fum,,5.775734976799999,,,,,,,,,,,,,,,,,,,,,
3krd,,0.9770673592,,,,,,,,,,,,,,,,,,,,,
4g69,,3.8958441162,,,,,,,,,,,,,,,,,,,,,
1awf,,2.9293536827999995,,,,,,,,,,,,,,,,,,,,,
2odd,,2.1216344948,,,,,,,,,,,,,,,,,,,,,
5igq,,3.1249754658,,,,,,,,,,,,,,,,,,,,,
5x13,,4.8120024658,,,,,,,,,,,,,,,,,,,,,
5vo2,,6.547637848099999,,,,,,,,,,,,,,,,,,,,,
1gx4,,6.6623043398,,,,,,,,,,,,,,,,,,,,,
3ogx,,4.9045322293,,,,,,,,,,,,,,,,,,,,,
5mkx,,3.6777995439,,,,,,,,,,,,,,,,,,,,,
3s1h,,6.5909504326,,,,,,,,,,,,,,,,,,,,,
1uym,,4.7977800947,,,,,,,,,,,,,,,,,,,,,
5hka,,4.368409718500001,,,,,,,,,,,,,,,,,,,,,
5b4k,,7.2240916657000005,,,,,,,,,,,,,,,,,,,,,
3tiy,,4.4428442837,,,,,,,,,,,,,,,,,,,,,
5y97,,-0.2271251785,,,,,,,,,,,,,,,,,,,,,
2uz6,,6.0930867601999985,,,,,,,,,,,,,,,,,,,,,
5clm,,5.9722662874,,,,,,,,,,,,,,,,,,,,,
4i7b,,4.2428142258,,,,,,,,,,,,,,,,,,,,,
3uvx,,3.4425546311,,,,,,,,,,,,,,,,,,,,,
3fr4,,6.3521847678,,,,,,,,,,,,,,,,,,,,,
1rth,,5.9078145211,,,,,,,,,,,,,,,,,,,,,
3cr5,,-0.6822703932999999,,,,,,,,,,,,,,,,,,,,,
3ans,,5.462630100499999,,,,,,,,,,,,,,,,,,,,,
1bqo,,5.2737710953,,,,,,,,,,,,,,,,,,,,,
3rl8,,2.8724201889999996,,,,,,,,,,,,,,,,,,,,,
3vc4,,5.3406213739,,,,,,,,,,,,,,,,,,,,,
5a2j,,5.347486840299999,,,,,,,,,,,,,,,,,,,,,
3pxf,,4.2060443721,,,,,,,,,,,,,,,,,,,,,
4b72,,7.6119098334,,,,,,,,,,,,,,,,,,,,,
3g6z,,8.624265396499997,,,,,,,,,,,,,,,,,,,,,
4zyx,,6.052055329600001,,,,,,,,,,,,,,,,,,,,,
3kig,,2.6113710980000002,,,,,,,,,,,,,,,,,,,,,
4j26,,2.5569681447,,,,,,,,,,,,,,,,,,,,,
3puk,,3.1898966657,,,,,,,,,,,,,,,,,,,,,
2hrm,,4.0357940082,,,,,,,,,,,,,,,,,,,,,
4k5o,,2.9274099343,,,,,,,,,,,,,,,,,,,,,
4yc8,,6.9706782056,,,,,,,,,,,,,,,,,,,,,
4f63,,2.8502394514,,,,,,,,,,,,,,,,,,,,,
2g0h,,7.770387682799998,,,,,,,,,,,,,,,,,,,,,
4anv,,7.154916223799999,,,,,,,,,,,,,,,,,,,,,
4jzr,,3.0455458336999994,,,,,,,,,,,,,,,,,,,,,
3uvp,,8.363795762599999,,,,,,,,,,,,,,,,,,,,,
2lp8,,3.9433155889999996,,,,,,,,,,,,,,,,,,,,,
1vj9,,5.6492446263,,,,,,,,,,,,,,,,,,,,,
5nra,,6.230374083499999,,,,,,,,,,,,,,,,,,,,,
3d4q,,7.8777632838999985,,,,,,,,,,,,,,,,,,,,,
3mct,,2.4301183841,,,,,,,,,,,,,,,,,,,,,
3bm8,,-1.0764625891,,,,,,,,,,,,,,,,,,,,,
5mt4,,4.828505990799999,,,,,,,,,,,,,,,,,,,,,
3axk,,3.1602123254000003,,,,,,,,,,,,,,,,,,,,,
3n5u,,2.6867812049,,,,,,,,,,,,,,,,,,,,,
4ppc,,4.6361188987,,,,,,,,,,,,,,,,,,,,,
5elq,,3.6028075263000003,,,,,,,,,,,,,,,,,,,,,
5kbi,,4.291063198,,,,,,,,,,,,,,,,,,,,,
3g8i,,6.737949163500001,,,,,,,,,,,,,,,,,,,,,
4m3d,,8.494320308099999,,,,,,,,,,,,,,,,,,,,,
3oy3,,9.5971665325,,,,,,,,,,,,,,,,,,,,,
3frz,,6.6691698062,,,,,,,,,,,,,,,,,,,,,
3tkm,,6.401739352199999,,,,,,,,,,,,,,,,,,,,,
4ci1,,5.5314314625,,,,,,,,,,,,,,,,,,,,,
3kd7,,3.0590787242000004,,,,,,,,,,,,,,,,,,,,,
5i5x,,5.2400818996,,,,,,,,,,,,,,,,,,,,,
5u5l,,5.721742777899999,,,,,,,,,,,,,,,,,,,,,
1lf8,,2.9728716445,,,,,,,,,,,,,,,,,,,,,
4bjc,,8.0146545226,,,,,,,,,,,,,,,,,,,,,
3gpe,,0.4809420581,,,,,,,,,,,,,,,,,,,,,
3chs,,6.9131505849,,,,,,,,,,,,,,,,,,,,,
3svj,,5.8370914153,,,,,,,,,,,,,,,,,,,,,
5qar,,4.644678727,,,,,,,,,,,,,,,,,,,,,
4ec4,,8.328265507000001,,,,,,,,,,,,,,,,,,,,,
4pax,,5.272934916700001,,,,,,,,,,,,,,,,,,,,,
2y1d,,4.001701393,,,,,,,,,,,,,,,,,,,,,
5h7g,,5.0458244080000005,,,,,,,,,,,,,,,,,,,,,
5dhj,,5.8725849964000005,,,,,,,,,,,,,,,,,,,,,
4p2t,,4.1762133338,,,,,,,,,,,,,,,,,,,,,
3qce,,5.9414303678,,,,,,,,,,,,,,,,,,,,,
4b12,,7.917885186899999,,,,,,,,,,,,,,,,,,,,,
2giu,,5.6418877216,,,,,,,,,,,,,,,,,,,,,
4fgy,,1.805779031,,,,,,,,,,,,,,,,,,,,,
1g6g,,3.6341422191,,,,,,,,,,,,,,,,,,,,,
5zuj,,3.5808688404000004,,,,,,,,,,,,,,,,,,,,,
4axa,,7.643559926899999,,,,,,,,,,,,,,,,,,,,,
2ohp,,4.4894575732,,,,,,,,,,,,,,,,,,,,,
2jjk,,3.613025042,,,,,,,,,,,,,,,,,,,,,
4y62,,5.880514023300001,,,,,,,,,,,,,,,,,,,,,
3eu7,,2.7777853092,,,,,,,,,,,,,,,,,,,,,
5cs5,,3.153493557,,,,,,,,,,,,,,,,,,,,,
2l6e,,3.2216127733,,,,,,,,,,,,,,,,,,,,,
4umq,,5.1810432895,,,,,,,,,,,,,,,,,,,,,
2z4z,,3.9335234975,,,,,,,,,,,,,,,,,,,,,
1ent,,5.451224331000001,,,,,,,,,,,,,,,,,,,,,
5ey9,,6.2945397887,,,,,,,,,,,,,,,,,,,,,
6hth,,4.5970532213,,,,,,,,,,,,,,,,,,,,,
1i7g,,5.0523304643,,,,,,,,,,,,,,,,,,,,,
4j1e,,7.2481574726,,,,,,,,,,,,,,,,,,,,,
6cj1,,6.657727362199999,,,,,,,,,,,,,,,,,,,,,
1gt3,,3.9946378843,,,,,,,,,,,,,,,,,,,,,
1j15,,4.402084244399998,,,,,,,,,,,,,,,,,,,,,
